Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
1202,Superstars V8 Racing,,PS3,Black Bean Games,Milestone S.r.l,,,,,40000.0,0.0,30000.0,,10000.0,2009-06-26 00:00:00,N/A
1203,DiRT Rally,,PC,Codemasters,Codemasters,,,,,40000.0,,30000.0,,0.0,2015-04-27 00:00:00,N/A
1204,Zenkoku Dekotora Matsuri,,Wii,Jaleco,Suzak,,,,,30000.0,,,30000.0,,2008-02-28 00:00:00,N/A
1205,Snow Moto Racing Freedom,,NS,Big Ben Interactive,Bigben Interactive,,,,,30000.0,30000.0,,,0.0,2018-03-27 00:00:00,2019-03-05 00:00:00
1206,MX World Tour Featuring Jamie Little,,XB,Crave Entertainment,Impulse Games,,,,,30000.0,30000.0,10000.0,,0.0,2005-04-06 00:00:00,N/A
1207,WRC 6,,XOne,Namco Bandai Games,Bigben Interactive,,,,,30000.0,30000.0,,,0.0,2017-03-03 00:00:00,2018-08-12 00:00:00
1208,Burnout Paradise: The Ultimate Box,,X360,Electronic Arts,Criterion Games,8.6,,,,30000.0,,30000.0,0.0,0.0,2009-02-06 00:00:00,N/A
1209,Monster Energy Supercross - The Official Videogame,,NS,Milestone S.r.l.,Milestone S.r.l.,,,,,30000.0,30000.0,,,0.0,2018-02-13 00:00:00,2018-03-23 00:00:00
1210,NHRA Drag Racing: Countdown to the Championship,,PSP,THQ,"Pipeworks Software, Inc.",,,,,30000.0,30000.0,,,0.0,2007-08-27 00:00:00,N/A
1211,TOCA Race Driver 3: The Ultimate Racing Simulator,,XB,Codemasters,Codemasters,,,,,30000.0,30000.0,10000.0,,0.0,2006-02-22 00:00:00,N/A
1212,Wangan Midnight,,PS3,Genki,Genki,,,,,30000.0,,,30000.0,,2007-07-26 00:00:00,N/A
1213,Onrush,,XOne,Deep Silver,Codemasters,,,,,30000.0,30000.0,,,0.0,2018-06-05 00:00:00,2018-03-04 00:00:00
1214,SX Superstar,,GC,Acclaim Entertainment,Climax Studios,,,,,30000.0,30000.0,10000.0,,0.0,2003-06-30 00:00:00,N/A
1215,Driven,,GBA,BAM! Entertainment,Crawfish Interactive,,6.8,,,30000.0,20000.0,10000.0,,0.0,2001-11-28 00:00:00,N/A
1216,SuperCar Challenge,,PS3,System 3 Arcade Software,System 3 Arcade Software,,,,,30000.0,,30000.0,,10000.0,2009-08-28 00:00:00,N/A
1217,SBK 2011: FIM Superbike World Championship,,PC,Black Bean Games,Milestone S.r.l,,,,,30000.0,,30000.0,,0.0,2011-05-11 00:00:00,N/A
1218,Crazy Chicken: Star Karts,,DS,Mumbo Jumbo,Phenomedia,,,,,30000.0,30000.0,,,0.0,2009-06-11 00:00:00,N/A
1219,The Italian Job,,GC,Eidos Interactive,Climax Group,,,,,30000.0,30000.0,10000.0,,0.0,2003-07-17 00:00:00,N/A
1220,Aqua Moto Racing Utopia,,NS,Big Ben Interactive,Bigben Interactive,,,,,30000.0,30000.0,,,0.0,2018-03-27 00:00:00,2019-03-17 00:00:00
1221,Maximum Racing: Drag & Stock Racer,,Wii,Unknown,Brain in a Jar,,,,,30000.0,30000.0,0.0,,0.0,2011-03-15 00:00:00,N/A
1222,MotoGP,,PSP,Namco Bandai,Bandai Namco Games,,,,,30000.0,30000.0,0.0,,0.0,2006-09-26 00:00:00,N/A
1223,F1 Championship Season 2000,,PS2,EA Sports,Visual Science,,,,,30000.0,,,30000.0,,2000-12-19 00:00:00,N/A
1224,Crash Time: Autobahn Pusuit,,X360,Crave Entertainment,Synetic,,,,,30000.0,30000.0,0.0,,0.0,2008-08-05 00:00:00,N/A
1225,Ride 3,,XOne,Bandai Namco Entertainment,Milestone S.r.l.,,,,,30000.0,30000.0,,,0.0,2018-11-30 00:00:00,2019-03-21 00:00:00
1226,Project Gotham Racing 2 (JP weekly sales),,XB,Microsoft Game Studios,Bizarre Creations,,,,,30000.0,,,30000.0,,2003-11-20 00:00:00,2018-09-25 00:00:00
1227,Driv3r,,GBA,Atari,Velez & Dubail,,,,,30000.0,20000.0,10000.0,,0.0,2005-10-25 00:00:00,N/A
1228,Street Supremacy,,PSP,Konami,Genki,,,,,30000.0,30000.0,,,0.0,2006-02-28 00:00:00,N/A
1229,MXGP Pro,,XOne,Milestone S.r.l.,Milestone S.r.l.,,,,,30000.0,30000.0,,,0.0,2018-07-10 00:00:00,2018-04-26 00:00:00
1230,Maximum Racing: GP Classic Racing,,Wii,Unknown,Brain in a Jar,,,,,30000.0,30000.0,0.0,,0.0,2011-03-15 00:00:00,N/A
1231,WRC 5: FIA World Rally Championship,,PSV,Bigben Interactive,Kylotonn Entertainment,,,,,30000.0,,30000.0,,10000.0,2015-11-24 00:00:00,2018-04-24 00:00:00
1232,Sorcery Saga: Curse of the Great Curry God,,PSV,Aksys Games,Compile Heart,,,,,30000.0,,0.0,30000.0,0.0,2013-12-10 00:00:00,2019-04-26 00:00:00
1233,Trials Fusion,,PC,Ubisoft,"RedLynx, Ltd.",,,,,30000.0,,30000.0,,0.0,2014-04-24 00:00:00,2019-04-23 00:00:00
1234,Dodge Racing: Charger vs Challenger,,DS,Zoo Games,EM Studios,,,,,30000.0,30000.0,,,0.0,2009-10-13 00:00:00,N/A
1235,Biker Mice From Mars,,DS,Game Factory,Full Fat,,,,,30000.0,30000.0,0.0,,0.0,2007-06-05 00:00:00,N/A
1236,RACE On,,PC,bitComposer Games,SimBin,,,,,30000.0,,30000.0,,0.0,2009-10-05 00:00:00,N/A
1237,F1 2002,,GC,EA Sports,Visual Sciences Ltd.,,,,,30000.0,20000.0,10000.0,,0.0,2002-06-22 00:00:00,N/A
1238,MotoGP 15,,XOne,Milestone S.r.l.,Milestone S.r.l.,,,,,30000.0,,30000.0,,0.0,2015-06-24 00:00:00,2018-04-24 00:00:00
1239,Starsky & Hutch,,GBA,BAM! Entertainment,Spellbound,,,,,30000.0,20000.0,10000.0,,0.0,2003-09-12 00:00:00,N/A
1240,All-Star Fruit Racing,,PS4,PQube,3DClouds.it,,,,,30000.0,30000.0,,,10000.0,2018-08-21 00:00:00,2019-03-24 00:00:00
1241,MotorHead,,PS,Fox Interactive,Digital Illusions,,,,,30000.0,20000.0,10000.0,,0.0,1998-09-30 00:00:00,N/A
1242,Peak Performance,,PS,Atlus,Cave,,,,,30000.0,20000.0,10000.0,,0.0,1997-03-31 00:00:00,N/A
1243,Freaky Flyers,,XB,Midway Games,Midway Games,,,,,30000.0,20000.0,10000.0,,0.0,2003-08-05 00:00:00,N/A
1244,Ducati World Racing Challenge,,PS,Acclaim Entertainment,Attention To Detail,,,,,30000.0,20000.0,10000.0,,0.0,2001-01-02 00:00:00,N/A
1245,Smashing Drive,,GBA,Namco,Raylight Studios,,,,,30000.0,20000.0,10000.0,,0.0,2004-11-03 00:00:00,N/A
1246,OutRun 2006: Coast 2 Coast,,XB,Sega,Sumo Digital,,,,30000.0,,,,,,2006-04-25 00:00:00,N/A
1247,Heathcliff! The Fast and the Furriest,,Wii,Storm City Games,EC Interactive,,,,,30000.0,30000.0,,,0.0,2010-11-05 00:00:00,N/A
1248,Pimp My Ride: Street Racing,,DS,Activision,Virtuos,6.5,,,,30000.0,30000.0,,,0.0,2009-03-24 00:00:00,N/A
1249,Forza Motorsport 4: December IGN Pack,,XBL,Microsoft Studios,Turn 10,,,,,30000.0,10000.0,20000.0,,0.0,2011-12-06 00:00:00,N/A
1250,Road Rage,,PS4,Maximum Games,Team 6 Games Studio,,,,,30000.0,20000.0,,,10000.0,2017-11-14 00:00:00,2018-01-19 00:00:00
1251,MX vs. ATV Supercross,,PS3,Nordic Games,Rainbow Studios,,,,,30000.0,20000.0,10000.0,,10000.0,2014-10-28 00:00:00,2018-04-17 00:00:00
1252,Drome Racers,,GC,Electronic Arts,Attention To Detail,,,,,30000.0,20000.0,10000.0,,0.0,2003-09-16 00:00:00,N/A
1253,GTR Evolution,,PC,Viva Media,SimBin,,,,,30000.0,,20000.0,,0.0,2008-08-26 00:00:00,N/A
1254,Race Driver 2006,,PSP,Codemasters,Sumo Digital,,,,,30000.0,30000.0,,,0.0,2006-06-06 00:00:00,N/A
1255,Roadsters,,PS,Titus,Titus Software,,4.5,,,30000.0,20000.0,10000.0,,0.0,2000-03-21 00:00:00,N/A
1256,Whiteout,,XB,Konami,Vicarious Visions,,,,,30000.0,20000.0,10000.0,,0.0,2002-11-12 00:00:00,N/A
1257,Motor Trend presents Lotus Challenge,,XB,Xicat Interactive,Kuju Entertainment,,,,,30000.0,20000.0,10000.0,,0.0,2003-04-30 00:00:00,N/A
1258,Ride,,PC,Milestone S.r.l.,Milestone S.r.l.,,,,,30000.0,,30000.0,,0.0,2015-06-23 00:00:00,2018-04-24 00:00:00
1259,Driver: Parallel Lines,,Wii,Ubisoft,Reflections Interactive,,5.9,,,30000.0,10000.0,10000.0,,0.0,2007-06-26 00:00:00,N/A
1260,D1 Professional Drift Grand Prix Series,,PS2,Yuke's,Yuke's Future Media Creators,,,,,30000.0,10000.0,10000.0,,0.0,2006-08-15 00:00:00,N/A
1261,Baja: Edge of Control HD,,PS4,THQ Nordic,2XL Games,,,,,30000.0,20000.0,,,10000.0,2017-09-14 00:00:00,2018-06-29 00:00:00
1262,Rush Hour,,PS,Psygnosis,Clockwork Games,,,,,30000.0,20000.0,10000.0,,0.0,1997-04-30 00:00:00,N/A
1263,Dakar 2: The World's Ultimate Rally,,GC,Acclaim Entertainment,Acclaim Studios Cheltenham,,,,,30000.0,20000.0,10000.0,,0.0,2003-03-25 00:00:00,N/A
1264,Auto Modellista,,GC,Capcom,Capcom,,5.9,,,30000.0,20000.0,10000.0,,0.0,2003-09-30 00:00:00,N/A
1265,Demon Driver: Time to Burn Rubber!,,GBA,Ignition Entertainment,Ignition Entertainment,,,,,30000.0,20000.0,10000.0,,0.0,2004-09-22 00:00:00,N/A
1266,Runabout 3: Neo Age,,PS2,BAM! Entertainment,Climax Entertainment,,,,,30000.0,,,30000.0,,2002-11-01 00:00:00,N/A
1267,Renegade Racers,,PS,Interplay,Interplay,,,,,30000.0,10000.0,10000.0,,0.0,2000-03-09 00:00:00,N/A
1268,Kawasaki Snowmobiles,,Wii,Destineer,Data Design Interactive,,,,,30000.0,20000.0,0.0,,0.0,2008-05-28 00:00:00,N/A
1269,Ducati Moto,,DS,Vir2L Studios,4J Studios,,,,,30000.0,20000.0,0.0,,0.0,2008-07-01 00:00:00,N/A
1270,Drome Racers,,GBA,THQ,Mobius Entertainment,,7.5,,,30000.0,20000.0,10000.0,,0.0,2003-06-19 00:00:00,N/A
1271,Moto Racer DS,,DS,SouthPeak Interactive,Artefacts Studio,,,,,30000.0,,20000.0,,0.0,2010-07-03 00:00:00,N/A
1272,Spy Hunter / Super Sprint,,GBA,DSI Games,DSI Games,,,,,20000.0,20000.0,10000.0,,0.0,2005-08-16 00:00:00,N/A
1273,Room Zoom: Race for Impact,,XB,Jaleco,Blade Interactive,,,,,20000.0,20000.0,10000.0,,0.0,2004-07-14 00:00:00,N/A
1274,Tube Slider,,GC,NEC Interchannel,"Nd Cube Co., Ltd.",,5.9,,,20000.0,20000.0,0.0,,0.0,2003-04-17 00:00:00,N/A
1275,Cars 3: Driven to Win,,WiiU,Warner Bros. Interactive Entertainment,Avalanche Software,,,,,20000.0,20000.0,0.0,,0.0,2017-06-13 00:00:00,2018-01-14 00:00:00
1276,Road Trip: The Arcade Edition,,GC,Conspiracy Entertainment,Hudson Soft,,,,,20000.0,20000.0,0.0,,0.0,2004-05-15 00:00:00,N/A
1277,Spy Hunter: Nowhere To Run,,PS2,Midway Games,Terminal Reality,,,,,20000.0,10000.0,10000.0,,0.0,2006-09-05 00:00:00,N/A
1278,F1 2017,,PC,Deep Silver,Codemasters,,,,,20000.0,,20000.0,,0.0,2017-08-25 00:00:00,2018-05-23 00:00:00
1279,Bomberman Fantasy Race,,PS,Atlus,Graphic Research,,6.3,,,20000.0,10000.0,10000.0,,0.0,1999-03-31 00:00:00,N/A
1280,Colin McRae Rally 2.0,,GBA,Codemasters,Codemasters,,8.5,,,20000.0,20000.0,10000.0,,0.0,2002-09-16 00:00:00,N/A
1281,Bugriders: The Race of Kings,,PS,GT Interactive,n-Space,,3.0,,,20000.0,10000.0,10000.0,,0.0,1997-11-01 00:00:00,N/A
1282,Redout,,PS4,505 Games,Nicalis,,,,,20000.0,20000.0,,,0.0,2017-08-29 00:00:00,2018-08-15 00:00:00
1283,Wangan Midnight Portable,,PSP,Genki,Genki,,,,,20000.0,,,20000.0,,2007-09-27 00:00:00,N/A
1284,Trailblazers,,PS4,Rising Star Games,Supergonk,,,,,20000.0,20000.0,,,0.0,2018-05-08 00:00:00,2018-09-22 00:00:00
1285,Bigfoot King of Crush,,Wii,Zoo Games,Zoo Games,,,,,20000.0,20000.0,,,0.0,2011-10-18 00:00:00,N/A
1286,Total Immersion Racing,,XB,Empire Interactive,Razorworks Studios,,,,,20000.0,20000.0,10000.0,,0.0,2002-11-18 00:00:00,N/A
1287,Moto Racer 4,,XOne,Microids,Microids,,,,,20000.0,20000.0,,,0.0,2017-01-24 00:00:00,N/A
1288,DiRT,,PC,Codemasters,Codemasters,,,,,20000.0,,20000.0,,0.0,2007-06-19 00:00:00,N/A
1289,Indianapolis 500 Evolution,,X360,Destineer,Brain in a Jar,,,,,20000.0,20000.0,,,0.0,2009-10-01 00:00:00,N/A
1290,F1 Race Stars,,PC,Codemasters,Codemasters Birmingham,,,,,20000.0,,20000.0,,0.0,2012-11-13 00:00:00,2018-10-17 00:00:00
1291,ATV Drift & Tricks,,XOne,Microids,Artefacts Studio,,,,,20000.0,20000.0,,,0.0,2018-11-20 00:00:00,2018-10-31 00:00:00
1292,Kawasaki Jet Ski,,Wii,Destineer,Data Design Interactive,,,,,20000.0,20000.0,0.0,,0.0,2008-01-22 00:00:00,N/A
1293,Freestyle Metal X,,XB,Midway Games,Deibus Studios,,,,,20000.0,20000.0,0.0,,0.0,2003-09-14 00:00:00,N/A
1294,Pac-Man World Rally,,PS2,Namco Bandai,Smart Bomb Interactive,,,,,20000.0,10000.0,10000.0,,0.0,2006-08-22 00:00:00,N/A
1295,The Crew: Wild Run,,XOne,Ubisoft,Ivory Tower,,,,,20000.0,,20000.0,,0.0,2015-11-17 00:00:00,2018-01-04 00:00:00
1296,18 Wheels of Steel: Extreme Trucker,,PC,ValuSoft,SCS Software,,,,,20000.0,0.0,20000.0,,0.0,2009-10-02 00:00:00,N/A
1297,GT Legends,,PC,Viva Media,SimBin,,,,,20000.0,,20000.0,,0.0,2006-01-23 00:00:00,N/A
1298,Need for Speed: Payback,,PC,Electronic Arts,Ghost Games,,6.5,,,20000.0,,20000.0,,0.0,2017-11-10 00:00:00,2018-04-04 00:00:00
1299,Test Drive Unlimited,,PC,Atari,Eden Studios,,7.8,,,20000.0,,20000.0,,0.0,2007-03-20 00:00:00,N/A
1300,Ferrari Challenge Trofeo Pirelli Deluxe,,Wii,System 3 Arcade Software,Eutechnyx,,,,,20000.0,,20000.0,,0.0,2009-05-15 00:00:00,N/A
1301,Ride 2,,PC,Milestone S.r.l,Milestone S.r.l.,,,,,20000.0,,20000.0,,0.0,2016-10-07 00:00:00,2018-06-25 00:00:00
1302,Group S Challenge,,XB,Capcom,Capcom,,,,,20000.0,20000.0,0.0,,0.0,2003-11-11 00:00:00,N/A
1303,Dakar 2: The World's Ultimate Rally,,XB,Acclaim Entertainment,Acclaim Studios Cheltenham,,,,,20000.0,20000.0,0.0,,0.0,2003-06-19 00:00:00,N/A
1304,Whiteout,,PS2,Konami,Vicarious Visions,,,,,20000.0,10000.0,10000.0,,0.0,2002-11-24 00:00:00,N/A
1305,XGRA: Extreme G Racing Association,,GC,Acclaim Entertainment,Acclaim Studios Cheltenham,,7.4,,,20000.0,20000.0,0.0,,0.0,2003-11-24 00:00:00,N/A
1306,Butt-Ugly Martians: Zoom or Doom!,,PS2,Crave Entertainment,Runecraft,,,,,20000.0,10000.0,10000.0,,0.0,2003-07-31 00:00:00,N/A
1307,Super PickUps,,PS2,XS Games,Milestone,,,,,20000.0,10000.0,10000.0,,0.0,2007-09-25 00:00:00,N/A
1308,The Fast and the Furious,,PSP,Namco Bandai,Eutechnyx,,,,,20000.0,20000.0,0.0,,0.0,2007-04-24 00:00:00,N/A
1309,Fast & Furious: Showdown,,PS3,Activision,Firebrand Games,,,,,20000.0,,20000.0,,0.0,2013-05-21 00:00:00,2019-05-04 00:00:00
1310,Chevrolet Camaro: Wild Ride,,DS,Storm City Games,Visual Impact Productions,,,,,20000.0,20000.0,,,0.0,2010-11-05 00:00:00,N/A
1311,F1 2002,,GBA,"Destination Software, Inc",Magic Pockets,,6.5,,,20000.0,10000.0,10000.0,,0.0,2003-01-07 00:00:00,N/A
1312,Fuel,,PC,Codemasters,Asobo Studios,,6.4,,,20000.0,,20000.0,,0.0,2009-06-23 00:00:00,N/A
1313,WRC 2: FIA World Rally Championship,,PC,Ubisoft,Milestone S.r.l,,,,,20000.0,,20000.0,,0.0,2011-10-14 00:00:00,N/A
1314,XGRA: Extreme G Racing Association,,XB,Acclaim Entertainment,Acclaim Studios Cheltenham,,,,,20000.0,20000.0,0.0,,0.0,2003-09-17 00:00:00,N/A
1315,Cars 3: Driven to Win,,X360,Warner Bros. Interactive Entertainment,Avalanche Software,,,,,20000.0,20000.0,,,0.0,2017-06-13 00:00:00,2018-01-14 00:00:00
1316,Motocross Mania 3,,XB,2K Games,Deibus Studios,,,,,20000.0,10000.0,0.0,,0.0,2005-04-27 00:00:00,N/A
1317,Gear Club Unlimited 2,,NS,Microids,Eden Games,,,,,20000.0,20000.0,,,0.0,2018-12-04 00:00:00,2019-03-18 00:00:00
1318,Redout,,XOne,505 Games,Nicalis,,,,,20000.0,20000.0,,,0.0,2017-08-29 00:00:00,2018-08-15 00:00:00
1319,TOCA Race Driver 3: The Ultimate Racing Simulator,,PC,Codemasters,Codemasters,,,,,20000.0,,20000.0,,0.0,2006-02-24 00:00:00,N/A
1320,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),,Wii,Konami,Konami,,,,,20000.0,,,20000.0,,2009-05-19 00:00:00,N/A
1321,Maximum Racing: Crash Car Racer,,Wii,Unknown,Brain in a Jar,,,,,20000.0,10000.0,10000.0,,0.0,2011-03-29 00:00:00,N/A
1322,Speed Kings,,GC,Acclaim Entertainment,Climax Entertainment,,6.7,,,20000.0,10000.0,0.0,,0.0,2003-05-28 00:00:00,N/A
1323,The Crew: Wild Run,,PC,Ubisoft,Ivory Tower,,,,,20000.0,,20000.0,,0.0,2015-11-17 00:00:00,2018-01-04 00:00:00
1324,Chrysler Classic Racing,,DS,Zoo Games,EM Studios,,,,,20000.0,20000.0,,,0.0,2008-11-25 00:00:00,N/A
1325,Iridium Runners,,PS2,SouthPeak Interactive,Playstos Entertainment,,,,,20000.0,10000.0,10000.0,,0.0,2008-01-29 00:00:00,N/A
1326,Emergency Mayhem,,Wii,Codemasters,Supersonic Software,,,,,20000.0,20000.0,0.0,,0.0,2008-04-15 00:00:00,N/A
1327,Gadget Racers (PAL),,PS2,Zoo Digital Publishing,E-game,,,,,20000.0,,,20000.0,,2003-12-05 00:00:00,N/A
1328,Freestyle Metal X,,GC,Midway Games,Deibus Studios,,,,,20000.0,10000.0,0.0,,0.0,2003-09-12 00:00:00,N/A
1329,Pulse Racer,,XB,Jaleco,Jaleco Entertainment,,,,,20000.0,10000.0,0.0,,0.0,2003-01-02 00:00:00,N/A
1330,Turbo: Super Stunt Squad,,PS3,D3Publisher,Monkey Bar Games,,,,,20000.0,,10000.0,,0.0,2013-07-16 00:00:00,2019-05-17 00:00:00
1331,Turbo: Super Stunt Squad,,3DS,D3Publisher,Torus Games Pty. Ltd.,,,,,20000.0,,20000.0,,0.0,2013-07-16 00:00:00,2019-05-07 00:00:00
1332,Myth Makers: Super Kart GP,,Wii,Conspiracy Entertainment,Data Design Interactive,,,,,20000.0,10000.0,0.0,,0.0,2007-12-07 00:00:00,N/A
1333,FlatOut 4: Total Insanity,,PS4,Unfinished Pixel,Kylotonn Entertainment,,,,,20000.0,10000.0,,,0.0,2017-05-05 00:00:00,2018-09-20 00:00:00
1334,Micro Machines V4,,PSP,Codemasters,Supersonic Software,,,,,20000.0,10000.0,0.0,,0.0,2006-06-27 00:00:00,N/A
1335,Super Speed Machines,,DS,Majesco,Tantalus Interactive,,,,,20000.0,20000.0,,,0.0,2010-03-16 00:00:00,N/A
1336,Hurry Up Hedgehog!,,DS,O-Games,Unknown,,,,,20000.0,20000.0,,,0.0,2009-06-16 00:00:00,N/A
1337,Top Gear RPM Tuning,,XB,Kemco,Babylon Software,,4.9,,,20000.0,10000.0,0.0,,0.0,2005-02-16 00:00:00,N/A
1338,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,,PS2,Sunrise Interactive,Atelier-Sai,,,,,20000.0,,,20000.0,,2007-10-04 00:00:00,N/A
1339,Ferrari: The Race Experience,,Wii,System 3 Arcade Software,Eutechnyx,,,,,20000.0,,20000.0,,0.0,N/A,N/A
1340,Pro Rally,,GC,Ubisoft,Ubisoft,,,,,20000.0,10000.0,0.0,,0.0,2002-11-11 00:00:00,N/A
1341,Turbo: Super Stunt Squad,,Wii,D3Publisher,Torus Games Pty. Ltd.,,,,,20000.0,,20000.0,,0.0,2013-07-16 00:00:00,2019-05-08 00:00:00
1342,Valentino Rossi: The Game,,PC,Namco Bandai Games,Milestone S.r.l.,,,,,20000.0,,20000.0,,0.0,2016-06-17 00:00:00,2018-06-25 00:00:00
1343,V-Rally 3,,XB,Atari,Eden Studios,,,,,20000.0,10000.0,0.0,,0.0,2003-03-25 00:00:00,N/A
1344,GTI Club: Supermini Festa!,,Wii,Konami,Konami,,,,,20000.0,10000.0,,0.0,0.0,2010-03-16 00:00:00,N/A
1345,Monster Trux Offroad,,Wii,Bold Games,Data Design Interactive,,,,,20000.0,10000.0,0.0,,0.0,2007-12-31 00:00:00,N/A
1346,Antz Extreme Racing,,XB,Empire Interactive,Supersonic Software,,,,,20000.0,10000.0,0.0,,0.0,2002-09-05 00:00:00,N/A
1347,Assetto Corsa,,XOne,505 Games,Kunos Simulazioni,,6.0,,,20000.0,,10000.0,,0.0,2016-08-30 00:00:00,2018-09-17 00:00:00
1348,GRIP: Combat Racing,,NS,U&I Entertainment,Caged Element,,,,,20000.0,10000.0,,,0.0,2018-11-06 00:00:00,2018-09-11 00:00:00
1349,WRC 6,,PC,PQube,Bigben Interactive,,,,,20000.0,,10000.0,,0.0,2016-10-07 00:00:00,2018-08-12 00:00:00
1350,Powerbike,,DS,Majesco,Tornado Studios,,,,,20000.0,10000.0,,,0.0,2009-06-02 00:00:00,N/A
1351,Race Driver: Create & Race,,DS,Codemasters,Firebrand Games,,,,,20000.0,10000.0,0.0,,0.0,2007-10-02 00:00:00,N/A
1352,Hummer Badlands,,XB,Global Star Software,Eutechnyx,,,,,20000.0,10000.0,0.0,,0.0,2006-04-14 00:00:00,N/A
1353,Dakar 18,,XOne,Deep Silver,Bigmoon Entertainment,,,,,20000.0,10000.0,,,0.0,2018-09-25 00:00:00,2018-07-22 00:00:00
1354,Choro Q,,PS2,Atlus,Takara,,,,,20000.0,10000.0,10000.0,,0.0,2004-11-17 00:00:00,N/A
1355,Colin McRae Rally 2005,,PC,Codemasters,Codemasters,,,,,20000.0,,10000.0,,0.0,2004-10-28 00:00:00,N/A
1356,Truck Racer,,Wii,Nordic Games,Brain in a Jar,,,,,20000.0,,10000.0,,0.0,2009-05-29 00:00:00,N/A
1357,IHRA Drag Racing: Sportsman Edition,,XB,Bethesda Softworks,Bethesda Softworks,,,,,20000.0,10000.0,0.0,,0.0,2006-06-28 00:00:00,N/A
1358,WRC 5: FIA World Rally Championship,,XOne,Bigben Interactive,Kylotonn Entertainment,,,,,20000.0,,10000.0,,0.0,2015-11-24 00:00:00,2018-04-24 00:00:00
1359,SBK Superbike World Championship,,PS2,Conspiracy Entertainment,Milestone,,,,,20000.0,10000.0,10000.0,,0.0,2009-03-03 00:00:00,N/A
1360,Lotus Challenge,,GC,Ignition Entertainment,Kuju Entertainment,,,,,20000.0,10000.0,0.0,,0.0,2004-07-29 00:00:00,N/A
1361,Fast Racing Neo,,WiiU,Shin'en,Shin'en,,8.1,,,10000.0,,10000.0,,0.0,2015-12-10 00:00:00,2018-02-01 00:00:00
1362,GRIP: Combat Racing,,PS4,U&I Entertainment,Caged Element,,,,,10000.0,10000.0,,,0.0,2018-11-06 00:00:00,2018-09-11 00:00:00
1363,SBK09 Superbike World Championship,,PS3,Black Bean Games,Milestone,,,,,10000.0,,10000.0,,0.0,2009-05-29 00:00:00,N/A
1364,TrackMania Turbo,,PC,Ubisoft,Nadeo,,,,,10000.0,,10000.0,,0.0,2016-03-22 00:00:00,2018-05-29 00:00:00
1365,Moto Racer 4,,NS,Maximum Games,Microids,,,,,10000.0,10000.0,,,0.0,2018-11-20 00:00:00,2018-10-27 00:00:00
1366,Alfa Romeo Racing Italiano,,PS2,Valcon Games,Milestone,,,,,10000.0,10000.0,10000.0,,0.0,2006-03-16 00:00:00,N/A
1367,Honda ATV Fever,,DS,Storm City Games,Beyond Reality,,,,,10000.0,10000.0,,,0.0,2010-10-07 00:00:00,N/A
1368,FlatOut 4: Total Insanity,,XOne,Strategy First,Kylotonn Entertainment,,,,,10000.0,10000.0,,,0.0,2017-05-05 00:00:00,2018-09-15 00:00:00
1369,MXGP 2,,PC,Milestone S.r.l.,Milestone S.r.l.,,,,,10000.0,,10000.0,,0.0,2016-04-08 00:00:00,2018-06-19 00:00:00
1370,WRC: FIA World Rally Championship,,PC,Unknown,Milestone S.r.l,,,,,10000.0,,10000.0,,0.0,1970-01-01 00:00:00,N/A
1371,Super PickUps,,Wii,XS Games,Milestone,,,,,10000.0,10000.0,,,0.0,2009-03-17 00:00:00,N/A
1372,Road Trip: Shifting Gears,,GBA,Conspiracy Entertainment,Takara,,,,,10000.0,10000.0,0.0,,0.0,2004-04-06 00:00:00,N/A
1373,Grooverider: Slot Car Thunder,,XB,Encore,King of the Jungle,,,,,10000.0,10000.0,0.0,,0.0,2003-09-26 00:00:00,N/A
1374,Rock N' Roll Racing,,SNES,Interplay Productions,Silicon & Synapse,,,,,10000.0,,,10000.0,0.0,1993-06-04 00:00:00,N/A
1375,Turbo Trainz,,Wii,Unknown,Broken Switch Studios,,,,,10000.0,,10000.0,,0.0,2020-12-31 00:00:00,N/A
1376,Furious Karting,,XB,Atari,Babylon Software,,,,,10000.0,10000.0,0.0,,0.0,2003-03-28 00:00:00,N/A
1377,Hot Wheels: Stunt Track Challenge / World Race,,GBA,"Destination Software, Inc",Razorback Developments,,,,,10000.0,10000.0,0.0,,0.0,2006-08-30 00:00:00,N/A
1378,DiRT 4,,PC,Deep Silver,Codemasters,,,5.5,,10000.0,,10000.0,,0.0,2017-06-06 00:00:00,2018-02-11 00:00:00
1379,Freekstyle,,GBA,DSI Games,Full Fat,,7.2,,,10000.0,10000.0,0.0,,0.0,2003-08-30 00:00:00,N/A
1380,Thunder Alley,,GBA,XS Games,Pronto Games,,,,,10000.0,10000.0,0.0,,0.0,2004-06-13 00:00:00,N/A
1381,MotoGP 14,,PSV,Namco Bandai Games,Milestone S.r.l.,,,,,10000.0,,10000.0,,0.0,2014-11-04 00:00:00,2018-11-03 00:00:00
1382,Smuggler's Run,,GBA,"Destination Software, Inc",Rebellion Developments,,,,,10000.0,10000.0,0.0,,0.0,2002-09-25 00:00:00,N/A
1383,Sonic & Sega All-Stars Racing Transformed,,PC,Sega,Sumo Digital,,,,,10000.0,,10000.0,,0.0,2014-01-01 00:00:00,2018-12-03 00:00:00
