Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
611,Deadlight: Director's Cut,,XOne,Deep Silver,Tequila Works|Abstraction Games,,,,,,,,,,2016-06-21 00:00:00,2019-03-24
612,Deadlight: Director's Cut,,PC,Deep Silver,Tequila Works|Abstraction Games,,,,,,,,,,2016-06-21 00:00:00,2019-03-24
613,Deadlight: Director's Cut,,PS4,Deep Silver,Tequila Works|Abstraction Games,,,,,,,,,,2016-06-21 00:00:00,2019-03-24
614,Deadly Premonition 2: A Blessing in Disguise,,NS,Rising Star Games,Toybox Games,,,,,,,,,,2020-07-10 00:00:00,2020-05-16
615,Deadly Premonition Origins,,NS,Toybox,Toybox Games,,,,,,,,,,2020-09-05 00:00:00,2020-05-11
616,Death Stranding,,PC,505 Games,Kojima Productions,,,,,,,,,,2020-07-14 00:00:00,2019-12-17
617,Deathtrap Dungeon,,PC,Unknown,Asylum Entertainment,,,,,,,,,,N/A,2018-06-28
618,Demons Souls,,PS5,Unknown,Bluepoint Games,,,,,,,,,,N/A,2020-06-11
619,Destroy All Humans!,,PS4,THQ Nordic,Pandemic Studios,,,,,,,,,,2020-07-28 00:00:00,2019-06-18
620,Destroy All Humans!,,PC,THQ Nordic,Black Forest Games,,,,,,,,,,2020-07-28 00:00:00,2019-06-18
621,Destroy All Humans!,,XOne,THQ Nordic,Black Forest Games,,,,,,,,,,2020-07-28 00:00:00,2019-06-18
622,Devils Hunt,,NS,1C Company,Layopi Games,,,,,,,,,,2020-12-01 00:00:00,2019-08-07
623,Devils Hunt,,PS4,1C Company,Layopi Games,,,,,,,,,,2020-12-01 00:00:00,2019-08-07
624,Devils Hunt,,PC,1C Company,Layopi Games,,,,,,,,,,2019-09-17 00:00:00,2019-08-07
625,Devils Hunt,,XOne,1C Company,Layopi Games,,,,,,,,,,2020-12-01 00:00:00,2019-08-07
626,Disaster Report 4 Plus: Summer Memories,,PC,NIS America,Granzella,,,,,,,,,,2020-04-07 00:00:00,2019-10-17
627,Disaster Report 4 Plus: Summer Memories,,NS,NIS America,Granzella,,,,,,,,,,2020-04-07 00:00:00,2019-10-17
628,Disneyland Adventures,,PC,THQ Nordic,Frontier Developments,,,,,,,,,,2018-09-14 00:00:00,2018-11-19
629,Double Cross,,NS,Graffiti,13AM Games,6.0,,,,,,,,,2019-01-10 00:00:00,2019-01-02
630,Double Cross,,PC,Graffiti,13AM Games,,,,,,,,,,2019-01-10 00:00:00,2019-01-02
631,Down to Hell,,NS,Unknown,Red Dev Studio,2.0,,,,,,,,,N/A,2020-02-04
632,Down to Hell,,PC,Unknown,Red Dev Studio,,,,,,,,,,N/A,2020-02-04
633,Downward Spiral: Horus Station,,PS4,3rd Eye Studios,3rd Eye Studios,5.0,,,,,,,,,2018-09-18 00:00:00,2018-09-18
634,Downward Spiral: Horus Station,,PC,3rd Eye Studios,3rd Eye Studios,,,,,,,,,,2018-05-31 00:00:00,2018-09-18
635,Dragons: Dawn of New Riders,,XOne,Unknown,Outright Games,,,,,,,,,,N/A,2018-11-11
636,Dragons: Dawn of New Riders,,PC,Unknown,Outright Games,,,,,,,,,,N/A,2018-11-11
637,Dragons: Dawn of New Riders,,PS4,Unknown,Outright Games,,,,,,,,,,N/A,2018-11-11
638,Dragons: Dawn of New Riders,,NS,Unknown,Outright Games,,,,,,,,,,N/A,2018-11-11
639,Dying Light 2,,XOne,Techland,Techland,,,,,,,,,,2020-12-01 00:00:00,2019-06-19
640,Dying Light 2,,PS5,Techland,Techland,,,,,,,,,,2021-12-01 00:00:00,2020-06-18
641,Dying Light 2,,PC,Techland,Techland,,,,,,,,,,2020-12-01 00:00:00,2019-06-19
642,Dying Light 2,,PS4,Techland,Techland,,,,,,,,,,2020-12-01 00:00:00,2019-06-19
643,Dying Light 2,,XSX,Techland,Techland,,,,,,,,,,2021-12-01 00:00:00,2020-06-18
644,Earthfall,,PC,Gearbox Software,Holospark,,,,,,,,,,2018-07-13 00:00:00,2018-05-25
645,Eastward,,NS,Chucklefish,Pixpil,,,,,,,,,,2020-12-30 00:00:00,2019-09-13
646,Elden Ring,,PC,Bandai Namco Entertainment,From Software,,,,,,,,,,2020-12-01 00:00:00,2019-06-27
647,Elden Ring,,XOne,Bandai Namco Entertainment,From Software,,,,,,,,,,2020-12-01 00:00:00,2019-06-27
648,Elden Ring,,PS4,Bandai Namco Entertainment,From Software,,,,,,,,,,2020-12-01 00:00:00,2019-06-27
649,Even the Ocean,,PC,Analgesic Productions,Analgesic Productions,,,,,,,,,,2016-11-16 00:00:00,2018-01-25
650,Evoland Legendary Edition,,XOne,Unknown,Shiro Games,,,,,,,,,,N/A,2019-01-24
651,Evoland Legendary Edition,,NS,Unknown,Shiro Games,,,,,,,,,,N/A,2019-01-24
652,Evoland Legendary Edition,,PS4,Unknown,Shiro Games,,,,,,,,,,N/A,2019-01-24
653,Exit the Gungeon,,PC,Devolver Digital,Dodge Roll,5.0,,,,,,,,,2020-03-17 00:00:00,2020-03-03
654,Exit the Gungeon,,iOS,Unknown,Dodge Roll,,,,,,,,,,N/A,2020-03-03
655,F.I.S.T.,,PS4,Sony Computer Entertainment,TiGames,,,,,,,,,,2020-12-01 00:00:00,2019-08-06
656,Falcon Age,,PS4,Outerloop Games,Outerloop Games,6.0,,,,,,,,,2019-04-09 00:00:00,2019-04-12
657,Feudal Alloy,,PC,Attu Games,Attu Games,,,,,,,,,,2019-01-17 00:00:00,2019-05-14
658,Feudal Alloy,,PS4,Attu Games,Attu Games,,,,,,,,,,2019-05-14 00:00:00,2019-05-14
659,Feudal Alloy,,XOne,Attu Games,Attu Games,,,,,,,,,,2019-05-15 00:00:00,2019-05-14
660,Figment,,PC,Bedtime Digital Games,Bedtime Digital Games,,,,,,,,,,2017-09-22 00:00:00,2019-04-20
661,Figment,,NS,Bedtime Digital Games,Bedtime Digital Games,,,,,,,,,,2018-06-28 00:00:00,2019-04-20
662,Forgotton Anne,,PS4,Square Enix,ThroughLine Games,,,,,,,,,,2018-05-15 00:00:00,2018-05-19
663,Fossil Hunters,,PC,Unknown,Reptoid Games,,,,,,,,,,N/A,2020-02-01
664,Gato Roboto,,NS,Devolver Digital,Doinksoft,7.0,,,,,,,,,2019-05-30 00:00:00,2019-06-01
665,Gato Roboto,,PC,Devolver Digital,Doinksoft,,,,,,,,,,2019-05-30 00:00:00,2019-06-01
666,Genshin Impact,,iOS,miHoYo,miHoYo,,,,,,,,,,2020-12-01 00:00:00,2019-08-06
667,Genshin Impact,,PS4,miHoYo,miHoYo,,,,,,,,,,2020-12-01 00:00:00,2019-08-06
668,Genshin Impact,,NS,miHoYo,miHoYo,,,,,,,,,,2020-12-01 00:00:00,2020-01-14
669,Genshin Impact,,PC,miHoYo,miHoYo,,,,,,,,,,2020-12-01 00:00:00,2019-08-06
670,Ghost of Tsushima,,PS4,Sony Interactive Entertainment,Sucker Punch,,,,,,,,,,2020-07-17 00:00:00,2020-07-10
671,Ghostbusters: The Video Game Remastered,,NS,Saber Interactive,Mad Dog Games,,,,,,,,,,2019-10-04 00:00:00,2019-08-08
672,Ghostbusters: The Video Game Remastered,,XOne,Saber Interactive,Mad Dog Games,,,,,,,,,,2019-10-04 00:00:00,2019-08-08
673,Ghostbusters: The Video Game Remastered,,PS4,Saber Interactive,Mad Dog Games,,,,,,,,,,2019-10-04 00:00:00,2019-08-08
674,Ghostbusters: The Video Game Remastered,,PC,Saber Interactive,Mad Dog Games,,,,,,,,,,2019-10-04 00:00:00,2019-08-08
675,Ghostwire Tokyo,,PS5,Bethesda Softworks,Tango Gameworks,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
676,Ghostwire Tokyo,,PC,Bethesda Softworks,Tango Gameworks,,,,,,,,,,2021-12-01 00:00:00,2019-06-09
677,Gods & Monsters,,XSX,Ubisoft,Ubisoft,,,,,,,,,,2021-12-01 00:00:00,2020-06-13
678,Gods & Monsters,,PS5,Ubisoft,Ubisoft,,,,,,,,,,2021-12-01 00:00:00,2020-06-13
679,Grand Theft Auto V,,XSX,Rockstar Games,Rockstar Games,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
680,Grand Theft Auto V,,PS5,Rockstar Games,Rockstar Games,,,,,,,,,,2021-12-01 00:00:00,2020-06-11
681,Grayland,,iOS,Unknown,1Der Entertainment,,,,,,,,,,N/A,2020-01-23
682,Grayland,,PC,1DER Entertainment,1Der Entertainment,,,,,,,,,,2020-01-15 00:00:00,2020-01-22
683,Grayland,,And,Unknown,1Der Entertainment,,,,,,,,,,N/A,2020-01-23
684,Grounded,,PC,Xbox Game Studios,Obsidian Entertainment,,,,,,,,,,2020-07-28 00:00:00,2019-11-23
685,Grounded,,XOne,Xbox Game Studios,Obsidian Entertainment,,,,,,,,,,2020-07-28 00:00:00,2019-11-14
686,Guacamelee! 2,,PC,Unknown,DrinkBox Studios,,,,,,,,,,N/A,2018-08-16
687,Guacamelee! 2,,PS4,Unknown,DrinkBox Studios,8.0,,,,,,,,,N/A,2018-08-16
688,Hades,,PC,Supergiant Games,Supergiant Games,,,,,,,,,,2020-12-01 00:00:00,2018-12-06
689,Hellblade: Senua's Sacrifice,,NS,Ninja Theory,Ninja Theory,,,,,,,,,,2019-04-11 00:00:00,2019-04-11
690,Hitman 2,,PC,Warner Bros. Interactive Entertainment,IO Interactive,,,,,,,,,,2018-11-13 00:00:00,2018-11-22
691,Hitman 3,,XSX,IO Interactive,IO Interactive,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
692,Hitman 3,,PC,IO Interactive,IO Interactive,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
693,Hitman 3,,XOne,IO Interactive,IO Interactive,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
694,Hitman 3,,PS4,IO Interactive,IO Interactive,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
695,Hollow Knight: Silksong,,NS,Team Cherry,Team Cherry,,,,,,,,,,2020-12-01 00:00:00,2019-06-11
696,Hollow Knight: Silksong,,PC,Team Cherry,Team Cherry,,,,,,,,,,2020-12-01 00:00:00,2019-06-11
697,Horizon: Forbidden West,,PS5,Sony Interactive Entertainment,Guerrilla Games,,,,,,,,,,2021-12-01 00:00:00,2020-06-11
698,Horizon: Zero Dawn,,PC,PlayStation Mobile Inc.,Guerrilla Games,,,,,,,,,,2020-08-07 00:00:00,2020-06-05
699,Iconoclasts,,PS4,Bifrost Entertainment,Joakim Sandberg,,,,,,,,,,2018-01-23 00:00:00,2018-01-23
700,Iconoclasts,,PC,Bifrost Entertainment,Joakim Sandberg,,9.5,,,,,,,,2018-01-23 00:00:00,2018-01-23
701,Iconoclasts,,PSV,Bifrost Entertainment,Joakim Sandberg,7.0,,,,,,,,,2018-01-23 00:00:00,2018-01-23
702,In Nightmare,,PS4,Sony Computer Entertainment,Magicfish Studio,,,,,,,,,,2020-12-01 00:00:00,2019-08-06
703,Infinite: Beyond The Mind,,XOne,Blowfish Studios,Emilie COYO,,,,,,,,,,2020-05-07 00:00:00,2020-05-06
704,Infinite: Beyond The Mind,,NS,Blowfish Studios,Emilie COYO,7.0,,,,,,,,,2020-05-07 00:00:00,2020-05-06
705,Infinite: Beyond The Mind,,PS4,Blowfish Studios,Emilie COYO,,,,,,,,,,2020-05-07 00:00:00,2020-05-06
706,Infinite: Beyond The Mind,,PC,Blowfish Studios,Emilie COYO,,,,,,,,,,2020-05-07 00:00:00,2020-05-06
707,Invizimals: Battle of the Hunters,,iOS,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2016-01-22 00:00:00,2018-04-09
708,Invizimals: Battle of the Hunters,,And,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2016-01-22 00:00:00,2018-04-09
709,Invizimals Hidden Challenges,,iOS,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2013-07-31 00:00:00,2018-04-09
710,Invizimals Hidden Challenges,,And,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2013-07-31 00:00:00,2018-04-09
711,Invizimals: Revolution,,And,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2015-10-30 00:00:00,2018-04-09
712,Invizimals: Revolution,,iOS,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2015-10-30 00:00:00,2018-04-09
713,Invizimals: TV Tracker,,And,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2013-12-06 00:00:00,2018-04-09
714,Invizimals: TV Tracker,,iOS,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2013-12-06 00:00:00,2018-04-09
715,Ittle Dew 2,,PC,Nicalis,Ludosity Interactive,,,,,,,,,,2016-11-15 00:00:00,2019-02-16
716,Ittle Dew 2,,PS4,Nicalis,Ludosity Interactive,,,,,,,,,,2016-11-15 00:00:00,2019-02-16
717,Ittle Dew 2,,XOne,Nicalis,Ludosity Interactive,,,,,,,,,,2016-11-15 00:00:00,2019-02-16
718,Just Cause 4,,PC,Square Enix,Avalanche Studios,,,,,,,,,,2018-12-04 00:00:00,2018-12-19
719,Kena: Bridge of Spirits,,PS5,Ember Lab,Ember Lab,,,,,,,,,,2021-12-01 00:00:00,2020-06-11
720,Kena: Bridge of Spirits,,PC,Ember Lab,Ember Lab,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
721,Kings of Lorn: The Fall of Ebris,,PC,TeamKill Media,TeamKill Media,,,,,,,,,,2019-09-09 00:00:00,2019-07-06
722,Kings of Lorn: The Fall of Ebris,,XOne,TeamKill Media,TeamKill Media,,,,,,,,,,2019-09-09 00:00:00,2019-07-06
723,Kings of Lorn: The Fall of Ebris,,PS4,TeamKill Media,TeamKill Media,,,,,,,,,,2019-09-09 00:00:00,2019-07-06
724,Knights and Bikes,,PC,Double Fine Presents,Foam Sword,,,,,,,,,,2019-08-27 00:00:00,2019-08-14
725,Knights and Bikes,,PS4,Double Fine Presents,Foam Sword,,,,,,,,,,2019-08-27 00:00:00,2019-08-14
726,Knights and Bikes,,NS,Double Fine Presents,Foam Sword,,,,,,,,,,2020-02-06 00:00:00,2020-01-24
727,Kunai,,NS,The Arcade Crew,TurtleBlaze,7.0,,,,,,,,,2020-02-06 00:00:00,2020-01-14
728,Kunai,,PC,The Arcade Crew,TurtleBlaze,,,,,,,,,,2020-02-06 00:00:00,2020-01-14
729,LEGO Batman 2: DC Super Heroes,,OSX,Feral Interactive,Traveller's Tales,,,,,,,,,,2012-09-06 00:00:00,2019-01-02
730,LEGO Batman 2: DC Super Heroes,,iOS,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,2012-06-19 00:00:00,2019-01-02
731,LEGO Batman 2: DC Super Heroes,,And,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,2012-06-19 00:00:00,2019-01-02
732,LEGO DC Super-Villains,,PC,Unknown,Traveller's Tales,,,,,,,,,,N/A,2018-06-04
733,Lego Jurassic World,,NS,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,2019-09-17 00:00:00,2019-09-08
734,LEGO Star Wars: The Skywalker Saga,,XOne,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,2020-10-20 00:00:00,2019-06-10
735,LEGO Star Wars: The Skywalker Saga,,NS,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,2020-10-20 00:00:00,2019-06-10
736,LEGO Star Wars: The Skywalker Saga,,PC,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,2020-10-20 00:00:00,2019-06-10
737,LEGO Star Wars: The Skywalker Saga,,PS4,Warner Bros. Interactive Entertainment,TT Fusion,,,,,,,,,,2020-10-20 00:00:00,2019-06-10
738,Light Fall,,PC,Unknown,Bishop Games,8.0,,,,,,,,,N/A,2018-04-28
739,Link: The Faces of Evil,,CDi,Philips Interactive Media,Animation Magic,,,,,,,,,,1993-10-10 00:00:00,2018-04-17
740,Little Devil Inside,,PS5,Unknown,Neostream Interactive,,,,,,,,,,N/A,2020-06-14
741,Little Devil Inside,,PC,Unknown,Neostream Interactive,,,,,,,,,,N/A,2020-06-14
742,Little Town Hero,,NS,Nintendo,Game Freak,,,,,,,,,,2019-10-16 00:00:00,2019-09-09
743,Mafia: Trilogy,,PS4,2K Games,Hangar 13,,,,,,,,,,2020-08-28 00:00:00,2020-05-13
744,Mafia: Trilogy,,PC,2K Games,Hangar 13,,,,,,,,,,2020-08-28 00:00:00,2020-05-13
745,Mafia: Trilogy,,XOne,2K Games,Hangar 13,,,,,,,,,,2020-08-28 00:00:00,2020-05-13
746,Mages of Mystralia,,NS,Borealys Games,Borealys Games,5.0,,7.0,,,,,,,2019-01-29 00:00:00,2018-12-16
747,Maneater,,NS,Tripwire Interactive,Tripwire Interactive,,,,,,,,,,2020-12-22 00:00:00,2019-12-16
748,Maneater,,XOne,Tripwire Interactive,Tripwire Interactive,,,,,,,,,,2020-05-22 00:00:00,2019-12-16
749,Maneater,,PC,Tripwire Interactive,Tripwire Interactive,,,,,,,,,,2020-05-22 00:00:00,2019-06-10
750,Maneater,,PS4,Tripwire Interactive,Tripwire Interactive,,,,,,,,,,2020-05-22 00:00:00,2019-12-16
751,Marvel: Ultimate Alliance 2,,PC,Unknown,Zoe Mode,,,,,,,,,,N/A,2019-03-29
752,Marvels Spider-Man: Miles Morales,,PS5,Sony Interactive Entertainment,Insomniac Games,,,,,,,,,,2021-12-01 00:00:00,2020-06-11
753,MediEvil (2019),,PS4,Sony Interactive Entertainment,Other Ocean Interactive,,,,,,,,,,2019-10-25 00:00:00,2019-06-02
754,Metal Gear Solid 2: Sons of Liberty HD Edition,,PSV,Konami Digital Entertainment,Armature Studio,,,,,,,,,,2012-08-21 00:00:00,2018-09-12
755,MicroMan,,XSX,Glob Games Studio,Glob Games Studio,,,,,,,,,,2021-12-01 00:00:00,2020-06-14
756,MicroMan,,PC,Glob Games Studio,Glob Games Studio,,,,,,,,,,2021-12-01 00:00:00,2020-06-14
757,MicroMan,,PS5,Glob Games Studio,Glob Games Studio,,,,,,,,,,2021-12-01 00:00:00,2020-06-14
758,MicroMan,,NS,Glob Games Studio,Glob Games Studio,,,,,,,,,,2021-12-01 00:00:00,2020-06-14
759,Minecraft: Dungeons,,PC,Microsoft Studios,Mojang,,,,,,,,,,2020-05-26 00:00:00,2019-06-09
760,Minecraft: Dungeons,,PS4,Microsoft Game Studios,Mojang AB,,,,,,,,,,2020-05-26 00:00:00,2019-06-19
761,Minecraft: Dungeons,,XOne,Microsoft Game Studios,Mojang,7.0,,,,,,,,,2020-05-26 00:00:00,2019-06-09
762,Minecraft: Dungeons,,NS,Microsoft Game Studios,Mojang AB,,,,,,,,,,2020-05-26 00:00:00,2019-06-19
763,Momodora Reverie Under the Moonlight,,NS,Unknown,Bombservice,,,,,,,,,,N/A,2019-06-25
764,Monkey King: Hero is Back,,PS4,THQ Nordic,HexaDrive,,,,,,,,,,2019-10-17 00:00:00,2019-10-18
765,Monster Sanctuary,,PC,Team 17,Moi Rai Games,,,,,,,,,,2019-08-28 00:00:00,2019-08-13
766,Monstrum,,XOne,Soedesco,Team Junkfish,,,,,,,,,,2019-02-26 00:00:00,2018-08-17
767,Monstrum,,NS,Soedesco,Team Junkfish,,,,,,,,,,2020-05-22 00:00:00,2019-08-13
768,Monstrum,,PC,Team Junkfish,Team Junkfish,,,,,,,,,,2015-05-20 00:00:00,2018-08-17
769,Monstrum,,PS4,Soedesco,Team Junkfish,,,,,,,,,,2019-02-26 00:00:00,2018-08-17
770,Mulaka,,XOne,Unknown,Lienzo,,,,,,,,,,N/A,2018-02-13
771,Mulaka,,NS,Lienzo,Lienzo,,,7.6,,,,,,,2018-03-01 00:00:00,2018-02-18
772,Mulaka,,PS4,Unknown,Lienzo,6.0,,,,,,,,,N/A,2018-02-13
773,Mulaka,,PC,Unknown,Lienzo,,,,,,,,,,N/A,2018-02-13
774,Neon City Riders,,PC,Bromio,Mecha Studios,,,,,,,,,,2020-12-01 00:00:00,2019-12-07
775,Neon City Riders,,XOne,Bromio,Mecha Studios,,,,,,,,,,2020-12-01 00:00:00,2019-12-07
776,Neon City Riders,,NS,Bromio,Mecha Studios,,,,,,,,,,2020-12-01 00:00:00,2019-12-07
777,Neon City Riders,,PS4,Bromio,Mecha Studios,,,,,,,,,,2020-12-01 00:00:00,2019-12-07
778,NightCry,,PSV,Unknown,Nude Maker,4.0,,,,,,,,,N/A,2019-02-13
779,Oceanhorn: Monster of Uncharted Seas,,PSV,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2017-05-17 00:00:00,2019-04-20
780,Oceanhorn: Monster of Uncharted Seas,,OSX,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2016-05-19 00:00:00,2019-04-20
781,Oceanhorn: Monster of Uncharted Seas,,And,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2016-12-15 00:00:00,2019-04-20
782,Oceanhorn: Monster of Uncharted Seas,,NS,FDG Entertainment,Cornfox & Brothers,,,,,,,,,,2017-06-22 00:00:00,2019-04-20
783,Odallus: The Dark Call,,PS4,Unknown,JoyMasher,,,7.5,,,,,,,N/A,2019-03-08
784,Odallus: The Dark Call,,NS,Digerati,JoyMasher,6.0,,,,,,,,,2019-02-08 00:00:00,2019-02-06
785,Odallus: The Dark Call,,XOne,Unknown,JoyMasher,,,,,,,,,,N/A,2019-03-08
786,Odallus: The Dark Call,,PC,Unknown,JoyMasher,,,,,,,,,,N/A,2019-02-06
787,One Piece: Unlimited World Red Deluxe Edition,,PC,Unknown,Namco Bandai Games,,,,,,,,,,N/A,2019-02-15
788,Onimusha: Warlords,,PC,Capcom,Capcom,,,,,,,,,,2019-01-15 00:00:00,2018-12-29
789,Onimusha: Warlords,,XOne,Capcom,Capcom,,,,,,,,,,2019-01-15 00:00:00,2018-12-29
790,Oninaki,,PS4,Square Enix,Tokyo RPG Factory,,,,,,,,,,2019-08-22 00:00:00,2019-02-13
791,Oninaki,,NS,Square Enix,Tokyo RPG Factory,,,,,,,,,,2019-08-22 00:00:00,2019-02-13
792,Oninaki,,PC,Square Enix,Tokyo RPG Factory,,,,,,,,,,2019-08-22 00:00:00,2019-02-13
793,Overkill's The Walking Dead,,XOne,505 Games,Overkill Software,,,,,,,,,,2019-02-06 00:00:00,2018-06-13
794,Overkill's The Walking Dead,,PS4,505 Games,Overkill Software,,,,,,,,,,2019-02-06 00:00:00,2018-06-13
795,Override: Mech City Brawl,,PC,Modus Games,The Balance Inc,,,,,,,,,,2018-12-04 00:00:00,2019-03-28
796,Phobos Vector Prime: The First Ring,,PS4,Unknown,Gunstar Studio S.L.,,,,,,,,,,N/A,2018-05-07
797,Pragmata,,XSX,Capcom,Capcom,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
798,Pragmata,,PC,Capcom,Capcom,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
799,Pragmata,,PS5,Capcom,Capcom,,,,,,,,,,2021-12-01 00:00:00,2020-06-11
800,Project Resistance,,PS4,Capcom,Capcom,,,,,,,,,,2020-12-01 00:00:00,2019-11-08
801,Project Resistance,,PC,Capcom,Capcom,,,,,,,,,,2020-12-01 00:00:00,2019-11-08
802,Project Resistance,,XOne,Capcom,Capcom,,,,,,,,,,2020-12-01 00:00:00,2019-11-08
803,Quantum Error,,PS4,TeamKill Media,TeamKill Media,,,,,,,,,,2021-12-01 00:00:00,2020-06-15
804,Quantum Error,,PS5,TeamKill Media,TeamKill Media,,,,,,,,,,2021-12-01 00:00:00,2020-06-15
805,RAD,,PC,Bandai Namco Entertainment,Double Fine Productions,,,,,,,,,,2019-08-20 00:00:00,2019-06-14
806,RAD,,NS,Bandai Namco Entertainment,Double Fine Productions,6.0,,,,,,,,,2019-08-20 00:00:00,2019-04-02
807,RAD,,PS4,Bandai Namco Entertainment,Double Fine Productions,,,,,,,,,,2019-08-20 00:00:00,2019-06-14
808,RAD,,XOne,Bandai Namco Entertainment,Double Fine Productions,,,,,,,,,,2019-08-20 00:00:00,2019-06-14
809,Ratchet & Clank: Rift Apart,,PS5,Sony Interactive Entertainment,Insomniac Games,,,,,,,,,,2021-12-01 00:00:00,2020-06-11
810,Rebel Galaxy Outlaw,,PC,Double Damage Games,Double Damage Games,,,,,,,,,,2019-08-13 00:00:00,2019-07-21
811,ReCore: Definitive Edition,,PC,Microsoft Studios,Armature Studio,,,,,,,,,,2018-09-14 00:00:00,2018-10-01
812,ReCore: Definitive Edition,,XOne,Microsoft Studios,Armature Studio,,,,,,,,,,2017-08-29 00:00:00,2018-10-01
813,Red Dead Redemption 2,,PC,Rockstar Games,Rockstar Games,,,,,,,,,,2019-11-05 00:00:00,2019-10-05
814,Resident Evil,,XOne,Capcom,Capcom,,,,,,,,,,2015-01-20 00:00:00,2018-09-04
815,Resident Evil,,NS,Capcom,Capcom,,,,,,,,,,2019-05-21 00:00:00,2019-04-03
816,Resident Evil,,PS4,Capcom,Capcom,,,,,,,,,,2015-01-20 00:00:00,2018-09-04
817,Resident Evil 2,,PC,Capcom,Capcom,,,,,,,,,,2019-01-25 00:00:00,2018-11-06
818,Resident Evil 2,,XOne,Capcom,Capcom,,,,,,,,,,2019-01-25 00:00:00,2018-11-06
819,Resident Evil 2,,PS4,Capcom,Capcom,8.0,,,,,,,,,2019-01-25 00:00:00,2018-11-06
820,Resident Evil 3,,XOne,Capcom,Capcom,,,,,,,,,,2020-04-03 00:00:00,2019-12-10
821,Resident Evil 3,,PS4,Capcom,Capcom,7.0,,,,,,,,,2020-04-03 00:00:00,2019-12-10
822,Resident Evil 3,,PC,Capcom,Capcom,,,,,,,,,,2020-04-03 00:00:00,2019-12-10
823,Resident Evil 4,,NS,Capcom,Capcom,,,,,,,,,,2019-05-21 00:00:00,2019-04-03
824,Resident Evil 8: Village,,XSX,Capcom,Capcom,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
825,Resident Evil 8: Village,,PS5,Capcom,Capcom,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
826,Resident Evil 8: Village,,PC,Capcom,Capcom,,,,,,,,,,2021-12-01 00:00:00,2020-06-12
827,Resident Evil Zero,,PS4,Capcom,Capcom,,,,,,,,,,2016-01-19 00:00:00,2018-09-04
828,Resident Evil Zero,,NS,Capcom,Capcom,,,,,,,,,,2019-05-21 00:00:00,2019-04-03
829,Resident Evil Zero,,XOne,Capcom,Capcom,,,,,,,,,,2016-01-19 00:00:00,2018-09-04
830,Resident Evil: Origins Collection,,NS,Capcom,Capcom,,,,,,,,,,2019-05-21 00:00:00,2019-03-22
831,Resolutiion,,NS,Unknown,Monolith of Minds,6.0,,,,,,,,,N/A,2020-05-26
832,Resolutiion,,PC,Unknown,Monolith of Minds,,,,,,,,,,N/A,2020-05-26
833,Risk of Rain,,PS4,Chucklefish,Hopoo Games,,,,,,,,,,2017-04-26 00:00:00,2018-03-24
834,Rust,,PS4,Facepunch Studios,Facepunch Studios,,,,,,,,,,2020-12-01 00:00:00,2019-11-24
835,Rust,,Linux,Facepunch Studios,Facepunch Studios,,,,,,,,,,2018-02-08 00:00:00,2018-03-19
836,Rust,,XOne,Facepunch Studios,Facepunch Studios,,,,,,,,,,2020-12-01 00:00:00,2019-11-24
837,Sakuna: Of Rice and Ruin,,NS,Xseed Games,Edelweiss,,,,,,,,,,2020-12-01 00:00:00,2019-08-06
838,Samantha Swift and the Fountains of Fate,,PC,Mumbo Jumbo,Mumbo Jumbo,,,,,,,,,,2011-03-08 00:00:00,2018-12-20
839,Samantha Swift and the Mystery from Atlantis,,PC,Unknown,Mumbo Jumbo,,,,,,,,,,N/A,2018-12-20
840,Scavengers,,PC,Unknown,Midwinter,,,,,,,,,,N/A,2018-12-06
