Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
1915,Ribbit King,,PS2,Bandai,Bandai,,,,,90000.0,50000.0,40000.0,,10000.0,2004-06-15 00:00:00,N/A
1916,Rapala Pro Bass Fishing 2010,,PSP,Activision,FUN Labs,,,,,90000.0,80000.0,,,20000.0,2010-09-28 00:00:00,N/A
1917,Pro Yakyuu Greatest Nine 98,,SAT,Sega,Nextech,,,,,90000.0,,,90000.0,,1998-03-26 00:00:00,N/A
1918,NCAA March Madness 08,,PS3,EA Sports,EA Canada,,,,,90000.0,80000.0,,,10000.0,2007-12-11 00:00:00,N/A
1919,Let's Ride! Silver Buckle Stables,,PS2,THQ,Coresoft,,,,,90000.0,50000.0,40000.0,,10000.0,2006-03-14 00:00:00,N/A
1920,Cabela's Big Game Hunter,,GBA,10TACLE Studios,ImageBuilder Software,,,,,90000.0,70000.0,20000.0,,0.0,2002-12-11 00:00:00,N/A
1921,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,,PS2,Konami,Konami,,,,,90000.0,,,90000.0,,2010-05-20 00:00:00,N/A
1922,Yourself Fitness,,XB,responDESIGN,"responDESIGN, Inc.",,,,,90000.0,70000.0,20000.0,,0.0,2004-10-08 00:00:00,N/A
1923,NHL 2K8,,PS3,2K Sports,Kush Games,,,,,90000.0,80000.0,10000.0,,10000.0,2007-09-10 00:00:00,N/A
1924,Alien Monster Bowling League,,Wii,Destineer,Perpetual FX Creative,,,,,90000.0,90000.0,,,10000.0,2009-10-27 00:00:00,N/A
1925,Rugby League Live 4,,PS4,Tru Blu Entertainment,Big Ant Studios,,,,,90000.0,,80000.0,,10000.0,2017-07-28 00:00:00,2018-08-13 00:00:00
1926,Agassi Tennis Generation,,PS2,DreamCatcher Interactive,Aqua Pacific,,,,,90000.0,40000.0,30000.0,,10000.0,2003-08-25 00:00:00,N/A
1927,Bass Pro Shops: The Hunt,,X360,Griffin International,Piranha Games,,,,,90000.0,80000.0,,,10000.0,2010-06-01 00:00:00,N/A
1928,Go Play: City Sports,,Wii,Majesco,Digital Embryo,,,,,90000.0,80000.0,,,10000.0,2009-09-08 00:00:00,N/A
1929,FIFA 2001: Major League Soccer,,PS2,EA Sports,EA Canada,,,,,90000.0,,,90000.0,,2000-11-24 00:00:00,N/A
1930,Jikkyou Powerful Pro Yakyuu 14 Ketteiban,,PS2,Konami,PawaPuro Production,,,,,90000.0,,,90000.0,,2007-12-20 00:00:00,N/A
1931,Major League Baseball 2K11,,DS,2K Sports,Visual Concepts,,,,,90000.0,80000.0,,,10000.0,2011-03-08 00:00:00,N/A
1932,Pro Yakyuu Spirits 2014,,PSP,Konami Digital Entertainment,Konami,,,,,90000.0,,,90000.0,,2014-03-20 00:00:00,2018-11-09 00:00:00
1933,Jikkyou Powerful Pro Yakyuu 9 Ketteiban,,PS2,Konami,Diamond Head,,,,,90000.0,,,90000.0,,2002-12-19 00:00:00,N/A
1934,Jikkyou Powerful Pro Yakyuu Portable 2,,PSP,Konami,PawaPuro Productions,,,,,90000.0,,,90000.0,,2007-04-05 00:00:00,N/A
1935,Rugby 2005,,PS2,EA Sports,HB Studios Multimedia,,,,,90000.0,40000.0,30000.0,,10000.0,2005-03-08 00:00:00,N/A
1936,Pro Evolution Soccer 2012,,PC,Konami,Konami,,7.0,,,90000.0,,70000.0,,20000.0,2011-10-14 00:00:00,N/A
1937,World Championship Games: A Track & Field Event,,DS,Game Factory,Code Monkeys,,,,,90000.0,80000.0,,,10000.0,2009-03-10 00:00:00,N/A
1938,Fishing Master World Tour,,Wii,Hudson Entertainment,Hudson Soft,,,,,90000.0,80000.0,,,10000.0,2009-01-06 00:00:00,N/A
1939,Deadliest Catch: Sea of Chaos,,X360,Crave Entertainment,Double Tap,,,,,90000.0,80000.0,,,10000.0,2010-11-29 00:00:00,N/A
1940,FIFA Street 3,,DS,EA Sports BIG,EA Canada,,,,,90000.0,60000.0,20000.0,,10000.0,2008-02-18 00:00:00,N/A
1941,Captain Tsubasa: Aratanaru Densetsu Joshou,,PS,Konami,Konami,,,,,90000.0,,,80000.0,10000.0,2002-05-16 00:00:00,N/A
1942,Pro Evolution Soccer 2018,,PS3,Konami Digital Entertainment,Konami Digital Entertainment,,,,,90000.0,10000.0,40000.0,30000.0,10000.0,2017-09-12 00:00:00,2018-04-24 00:00:00
1943,Remington Super Slam Hunting: Alaska,,Wii,Mastiff,Mastiff,,,,,90000.0,80000.0,,,10000.0,2011-04-26 00:00:00,N/A
1944,Transworld Snowboarding,,XB,Atari,Housemarque,,,,,90000.0,70000.0,20000.0,,0.0,2002-10-29 00:00:00,N/A
1945,NFL Blitz 20-02,,GC,Midway Games,Point of View,,,,,90000.0,70000.0,20000.0,,0.0,2002-03-18 00:00:00,N/A
1946,World Soccer Winning Eleven 8 International,,XB,Konami,Konami Computer Entertainment Tokyo,,,,,90000.0,70000.0,20000.0,,0.0,2005-02-02 00:00:00,N/A
1947,Ski and Shoot,,Wii,Conspiracy Entertainment,49Games,,,,,90000.0,40000.0,40000.0,,10000.0,2008-12-09 00:00:00,N/A
1948,MLB Superstars,,Wii,2K Sports,Deep Fried Entertainment,,,,,90000.0,80000.0,,,10000.0,2008-11-10 00:00:00,N/A
1949,Jikkyou Powerful Pro Yakyuu 2012,,PSV,Konami Digital Entertainment,Konami,,,,,90000.0,,,90000.0,,2012-07-19 00:00:00,2018-11-02 00:00:00
1950,MLB 2K9 Fantasy All-Stars,,DS,2K Sports,Take-Two Interactive,,,,,90000.0,80000.0,,,10000.0,2009-03-03 00:00:00,N/A
1951,MLB SlugFest Loaded,,XB,Midway Games,Point of View,,,,,90000.0,70000.0,20000.0,,0.0,2004-06-23 00:00:00,N/A
1952,Rugby 15,,XOne,Maximum Games,HB Studios,,,,,90000.0,30000.0,50000.0,,10000.0,2015-02-24 00:00:00,2018-09-17 00:00:00
1953,Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,,PS,Konami,Diamond Head,,,,,90000.0,,,80000.0,10000.0,2000-12-21 00:00:00,N/A
1954,Derby Stallion,,SAT,ASCII Entertainment,ParityBit,,,,,90000.0,,,90000.0,,1999-03-25 00:00:00,N/A
1955,NBA 2K18,,PS3,2K Sports,Visual Concepts,,7.0,,,90000.0,60000.0,10000.0,10000.0,10000.0,2017-09-19 00:00:00,2018-04-02 00:00:00
1956,Mutant Football League: Dynasty Edition,,NS,Nighthawk Interactive,Digital Dreams,,,,,90000.0,80000.0,,,10000.0,2018-10-30 00:00:00,2018-11-08 00:00:00
1957,Major League Baseball 2K7,,PSP,2K Sports,Visual Concepts,,6.3,,,90000.0,80000.0,,,10000.0,2007-02-26 00:00:00,N/A
1958,Wacky World of Sports,,Wii,Sega,Sega,,,,,90000.0,80000.0,0.0,,10000.0,2009-09-22 00:00:00,N/A
1959,FIFA Soccer 12,,PS2,EA Sports,EA Canada,,,,,90000.0,,20000.0,,60000.0,2011-09-27 00:00:00,N/A
1960,Sega Bass Fishing,,DC,Sega,Sega-AM1,,,,,90000.0,,,90000.0,0.0,1999-09-30 00:00:00,N/A
1961,Major League Baseball 2K9,,PSP,2K Sports,Visual Concepts,,6.0,,,90000.0,80000.0,,0.0,10000.0,2009-03-23 00:00:00,N/A
1962,NCAA Football 08,,XB,EA Sports,EA Tiburon,,,,,80000.0,60000.0,20000.0,,0.0,2007-07-17 00:00:00,N/A
1963,Winter Sports 2: The Next Challenge,,PS2,Conspiracy Entertainment,49Games,,,,,80000.0,40000.0,30000.0,,10000.0,2008-11-18 00:00:00,N/A
1964,FIFA 18,,PC,EA Sports,EA Vancouver,,8.0,,,80000.0,,80000.0,,0.0,2017-09-29 00:00:00,2018-04-02 00:00:00
1965,Don King Boxing,,DS,2K Sports,Venom Games,,,,,80000.0,60000.0,20000.0,,10000.0,2009-03-31 00:00:00,N/A
1966,Derby Tsuku: Derby Uma o Tsukurou!,,DC,Sega,Sega,,,,,80000.0,,,80000.0,0.0,2000-07-27 00:00:00,N/A
1967,Deadliest Catch: Sea of Chaos,,PS3,Crave Entertainment,Double Tap,,,,,80000.0,80000.0,,,10000.0,2010-11-29 00:00:00,N/A
1968,ESPN NFL PrimeTime 2002,,PS2,Konami,Farsight Technologies,,,,,80000.0,40000.0,30000.0,,10000.0,2001-12-02 00:00:00,N/A
1969,Get Fit with Mel B,,Wii,Deep Silver,Lightning Fish,,,,,80000.0,30000.0,50000.0,,10000.0,2011-09-14 00:00:00,N/A
1970,WSC Real 11: World Snooker Championship,,PS3,Koch Media,Dark Energy Digital,,,,,80000.0,,70000.0,,20000.0,2011-04-15 00:00:00,N/A
1971,101-in-1 Sports Megamix,,DS,Atlus,Nordcurrent,,,,,80000.0,80000.0,0.0,,10000.0,2010-09-07 00:00:00,N/A
1972,FIFA Street 2,,XB,EA Sports BIG,EA Canada,,,,,80000.0,60000.0,20000.0,,0.0,2006-02-28 00:00:00,N/A
1973,Orega Kantoku Da! Gekitou Pennant Race,,PS2,Enix,Enix Corporation,,,,,80000.0,,,80000.0,,2000-11-22 00:00:00,N/A
1974,Jikkyou Powerful Pro Yakyuu 12,,GC,Konami,PawaPuro Production,,,,,80000.0,,,80000.0,0.0,2005-07-14 00:00:00,N/A
1975,LEGO Soccer Mania,,PS2,LEGO Media,Silicon Dreams,,,,,80000.0,40000.0,30000.0,,10000.0,2002-06-17 00:00:00,N/A
1976,NHL 2K7,,X360,2K Sports,2K Sports,,8.0,,,80000.0,70000.0,0.0,,10000.0,2006-09-12 00:00:00,N/A
1977,Derby Stallion 98,,SNES,ASCII Entertainment,ASCII Entertainment,,,,,80000.0,,,80000.0,,1998-08-25 00:00:00,N/A
1978,J-League Winning Eleven 2009: Club Championship,,PS2,Konami,Konami,,,,,80000.0,,,80000.0,,2009-08-06 00:00:00,N/A
1979,FIFA Soccer 2005,,GBA,EA Sports,EA Canada,,8.1,,,80000.0,60000.0,20000.0,,0.0,2004-10-12 00:00:00,N/A
1980,NHL 06,,GC,EA Sports,EA Canada,,,,,80000.0,60000.0,20000.0,,0.0,2005-09-06 00:00:00,N/A
1981,Sports Collection,,DS,Ubisoft,Ubisoft Pune,,,,,80000.0,60000.0,10000.0,,10000.0,2010-10-05 00:00:00,N/A
1982,Little League World Series Baseball 2010,,PS3,Activision,Now Production,,,,,80000.0,70000.0,,,10000.0,2010-07-20 00:00:00,N/A
1983,NBA 10 The Inside,,PSP,Sony Computer Entertainment,SCEA San Diego Studios,,6.5,,,80000.0,70000.0,,,10000.0,2009-10-06 00:00:00,N/A
1984,Jikkyou Powerful Pro Yakyuu 15,,Wii,Konami,PawaPuro Production,,,,,80000.0,,,80000.0,,2008-07-24 00:00:00,N/A
1985,Swingerz Golf,,GC,Eidos Interactive,Telenet,,,,,80000.0,60000.0,20000.0,,0.0,2002-10-23 00:00:00,N/A
1986,Pro Evolution Soccer 2008 (JP sales),,DS,Konami,Konami,,,,,80000.0,,,80000.0,,2008-03-11 00:00:00,N/A
1987,Diva Girls: Divas on Ice,,Wii,505 Games,505 Games,,,,,80000.0,70000.0,0.0,,10000.0,2009-06-16 00:00:00,N/A
1988,FIFA Soccer 2003,,GC,EA Sports,EA Canada,,,,,80000.0,60000.0,20000.0,,0.0,2002-11-14 00:00:00,N/A
1989,Backyard NBA Basketball,,DS,Atari,Mistic Software,,,,,80000.0,70000.0,,,10000.0,2007-09-25 00:00:00,N/A
1990,Outlaw Golf,,GC,Simon & Schuster Interactive,Hypnotix,,,,,80000.0,60000.0,20000.0,,0.0,2002-10-30 00:00:00,N/A
1991,Major League Baseball 2K11,,PC,2K Sports,Visual Concepts,,,,,80000.0,60000.0,20000.0,,10000.0,2011-03-08 00:00:00,N/A
1992,Slam 'n Jam '96 featuring Magic & Kareem,,PS,Crystal Dynamics,Left Field Productions,,,,,80000.0,40000.0,30000.0,,10000.0,1996-01-01 00:00:00,N/A
1993,Jikkyou Powerful Major League 2009,,PS2,Konami,PawaPuro Production,,,,,80000.0,,,80000.0,,2009-04-29 00:00:00,N/A
1994,R.B.I. Baseball 2017,,NS,MLB.com,MLB.com,,,,,80000.0,70000.0,,,10000.0,2017-09-05 00:00:00,N/A
1995,Captain Tsubasa: New Kick Off,,DS,Konami,Konami,,,,,80000.0,,20000.0,60000.0,0.0,2010-11-04 00:00:00,N/A
1996,NHL Breakaway 99,,N64,Acclaim Entertainment,Iguana Entertainment,,,,,80000.0,70000.0,10000.0,,0.0,1998-11-27 00:00:00,N/A
1997,Tony Hawk's Pro Skater 3,,N64,Activision,Edge of Reality,,8.1,,,80000.0,60000.0,20000.0,,0.0,2002-08-20 00:00:00,N/A
1998,Virtua Tennis: World Tour (US & Others sales),,PSP,Sega,Sumo Digital,,8.3,,80000.0,,,,,,2005-10-07 00:00:00,N/A
1999,Little League World Series Baseball: Double Play,,Wii,Activision,Now Production,,,,,80000.0,70000.0,,,10000.0,2010-07-20 00:00:00,N/A
2000,High Heat Major League Baseball 2004,,XB,3DO,3DO,,,,,80000.0,60000.0,20000.0,,0.0,2003-03-05 00:00:00,N/A
2001,Jillian Michaels Fitness Ultimatum 2010,,DS,Majesco,Mistic Software,,,,,80000.0,70000.0,,,10000.0,2009-10-20 00:00:00,N/A
2002,Cabela's North American Adventures,,PS2,Activision,Activision,,,,,80000.0,40000.0,30000.0,,10000.0,2010-09-14 00:00:00,N/A
2003,Get Fit with Mel B,,X360,Unknown,Lightning Fish,,,,,80000.0,0.0,60000.0,,10000.0,N/A,N/A
2004,Winter Stars,,PS3,Deep Silver,49Games,,,,,80000.0,10000.0,50000.0,,10000.0,2011-11-10 00:00:00,N/A
2005,Boxing Fever,,GBA,Majesco,Digital Fiction,,7.2,,,80000.0,60000.0,20000.0,,0.0,2001-10-11 00:00:00,N/A
2006,Major League Baseball 2K12,,DS,Take-Two Interactive,"Visual Concepts, Ltd.",,,,,80000.0,70000.0,,,10000.0,2012-03-06 00:00:00,2018-11-03 00:00:00
2007,MLB Front Office Manager,,PS3,2K Sports,Blue Castle Games,,,,,80000.0,70000.0,,,10000.0,2009-01-26 00:00:00,N/A
2008,Skydiving Extreme,,PS,Natsume,Banpresto,,,,,80000.0,40000.0,30000.0,,10000.0,2001-08-09 00:00:00,N/A
2009,New International Track & Field,,DS,Konami,Sumo Digital,,7.4,,,80000.0,70000.0,0.0,0.0,10000.0,2008-07-22 00:00:00,N/A
2010,Pro Evolution Soccer 2013,,PC,Konami Digital Entertainment,Konami,,,,,80000.0,,70000.0,,10000.0,2012-09-25 00:00:00,2018-01-12 00:00:00
2011,Rapala Pro Bass Fishing 2010,,PS2,Activision,FUN Labs,,,,,80000.0,40000.0,30000.0,,10000.0,2010-09-28 00:00:00,N/A
2012,Striker 96,,PS,Acclaim Entertainment,Rage Software,,,,,80000.0,40000.0,30000.0,,10000.0,1996-01-01 00:00:00,N/A
2013,10 Minute Solution,,Wii,Activision,Anchor Bay Entertainment,,,,,80000.0,60000.0,10000.0,,10000.0,2010-06-29 00:00:00,N/A
2014,Outlaw Tennis,,PS2,Global Star Software,Hypnotix,,,,,80000.0,40000.0,30000.0,,10000.0,2005-07-26 00:00:00,N/A
2015,Tony Hawk's Pro Skater 5,,X360,Activision,Robomodo,,,,,80000.0,70000.0,,,10000.0,2015-12-15 00:00:00,2018-04-15 00:00:00
2016,LEGO Soccer Mania,,GBA,LEGO Media,Tiertex Design Studios,,,,,80000.0,60000.0,20000.0,,0.0,2002-06-17 00:00:00,N/A
2017,Ultimate Duck Hunting,,Wii,Zoo Digital Publishing,Collision Studios,,,,,80000.0,70000.0,,,10000.0,2009-08-25 00:00:00,N/A
2018,Jikkyou Powerful Pro Yakyuu Next,,Wii,Konami,PawaPuro Production,,,,,80000.0,,,80000.0,,2009-03-19 00:00:00,N/A
2019,NHL Hitz 20-03,,GC,Midway Games,EA Black Box,,,,,80000.0,60000.0,20000.0,,0.0,2002-09-15 00:00:00,N/A
2020,All-Star Baseball 2004,,GC,Acclaim Entertainment,Acclaim Entertainment,,,,,80000.0,60000.0,20000.0,,0.0,2003-02-23 00:00:00,N/A
2021,Madden NFL 08,,GC,EA Sports,EA Tiburon,,7.6,,,80000.0,60000.0,20000.0,,0.0,2007-08-14 00:00:00,N/A
2022,Pro Yakyuu Famista DS 2010,,DS,Namco Bandai,Bandai Namco Games,,,,,80000.0,,,80000.0,,2010-03-25 00:00:00,N/A
2023,Captain Tsubasa,,PS2,Bandai,Bandai Namco Games,,,,,80000.0,,,80000.0,,2006-10-19 00:00:00,N/A
2024,NBA 2K Playgrounds 2,,PS4,2K Games,Saber Interactive,,,,,80000.0,60000.0,,,10000.0,2018-10-16 00:00:00,2018-09-11 00:00:00
2025,Super Football,,2600,Atari,Atari,,,,,80000.0,70000.0,0.0,,0.0,1988-01-01 00:00:00,N/A
2026,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,,DS,Konami,Konami,,,,,80000.0,,,80000.0,,2011-06-23 00:00:00,N/A
2027,Little League World Series Baseball: Double Play,,DS,Activision,Black Lantern Studios,,,,,80000.0,70000.0,,,10000.0,2010-07-20 00:00:00,N/A
2028,World Tour Soccer 06,,PSP,Sony Computer Entertainment,SCEE London Studio,,,,,70000.0,70000.0,0.0,,10000.0,2006-06-27 00:00:00,N/A
2029,NHL-Legacy Edition,,PS3,EA Sports,EA Canada,,,,,70000.0,60000.0,,,10000.0,2015-09-09 00:00:00,2018-11-23 00:00:00
2030,Super Baseball,,2600,Atari,Atari,,,,,70000.0,70000.0,0.0,,0.0,1988-01-01 00:00:00,N/A
2031,The Golf Club,,XOne,Maximum Games,HB Studios,,,,,70000.0,70000.0,,,10000.0,2015-04-28 00:00:00,2018-11-10 00:00:00
2032,NHL Open Ice,,PS,Midway Games,Avalanche Software,,,,,70000.0,40000.0,30000.0,,0.0,1996-11-30 00:00:00,N/A
2033,The Hustle: Detroit Streets,,PSP,Activision,Blade Interactive,,,,,70000.0,70000.0,0.0,,10000.0,2005-10-25 00:00:00,N/A
2034,Soccer Tsuku: Pro Soccer Club o Tsukurou!,,PSV,Sega,Sega,,,,,70000.0,,,70000.0,,2013-10-10 00:00:00,2018-11-14 00:00:00
2035,Classic Road,,PS,Victor Interactive,Victor Interactive,,,,,70000.0,,,70000.0,0.0,1995-12-15 00:00:00,N/A
2036,Winter Sports 2: The Next Challenge,,X360,Conspiracy Entertainment,49Games,,,,,70000.0,60000.0,10000.0,,10000.0,2008-11-18 00:00:00,N/A
2037,Harlem Globetrotters: World Tour,,DS,DSI Games,Full Fat,,,,,70000.0,70000.0,0.0,,10000.0,2007-03-07 00:00:00,N/A
2038,Derby Jockey: Kishou e no Michi,,SNES,Asmik Corp,GRC,,,,,70000.0,,,70000.0,,1994-03-18 00:00:00,N/A
2039,Winning Post 7 2012,,PS3,Tecmo Koei,Koei Tecmo Games,,,,,70000.0,,,70000.0,,2012-03-15 00:00:00,2018-12-21 00:00:00
2040,River King: Mystic Valley (US sales),,DS,Natsume,Marvelous Interactive,,,,,70000.0,70000.0,,,,2008-04-29 00:00:00,N/A
2041,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,,Wii,Konami,Konami,,,,,70000.0,,,70000.0,,2010-05-20 00:00:00,N/A
2042,All-Star Baseball 2004,,GBA,Acclaim Entertainment,Acclaim Entertainment,,7.4,,,70000.0,50000.0,20000.0,,0.0,2003-02-23 00:00:00,N/A
2043,Alexi Lalas International Soccer,,PS,Take-Two Interactive,Z-Axis,,4.4,,,70000.0,40000.0,30000.0,,0.0,1999-04-30 00:00:00,N/A
2044,NCAA College Football 2K3,,GC,Sega,Visual Concepts,,,,,70000.0,50000.0,10000.0,,0.0,2002-09-09 00:00:00,N/A
2045,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,,N64,Nintendo,HAL Laboratory,,,,,70000.0,,,70000.0,,2000-03-31 00:00:00,2018-08-30 00:00:00
2046,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,,N64,Nintendo,HAL Laboratory,,,,,70000.0,,,70000.0,,2000-03-31 00:00:00,2018-08-30 00:00:00
2047,Rugby League 3,,Wii,Alternative Software,Sidhe Interactive,,,,,70000.0,,60000.0,,10000.0,2010-04-09 00:00:00,N/A
2048,Disney Sports Skateboarding,,GBA,Konami,Konami,,3.6,,,70000.0,50000.0,20000.0,,0.0,2002-11-15 00:00:00,N/A
2049,MLB Front Office Manager,,X360,2K Sports,Blue Castle Games,,,,,70000.0,60000.0,,,10000.0,2009-01-26 00:00:00,N/A
2050,ESPN National Hockey Night,,PS2,Konami,Kush Games,,,,,70000.0,30000.0,30000.0,,10000.0,2001-03-25 00:00:00,N/A
2051,Pro Yakyuu Spirits 2011,,3DS,Konami,PawaPuro Production,,,,,70000.0,,,70000.0,,2011-04-14 00:00:00,N/A
2052,Shounen Sunday x Shounen Magazine: Nettou! Dream Nine,,DS,Konami,PawaPuro Production,,,,,70000.0,,,70000.0,,2009-02-26 00:00:00,N/A
2053,John Madden Football,,SNES,Electronic Arts,Park Place Productions,,,,,70000.0,,,70000.0,0.0,1991-11-01 00:00:00,N/A
2054,Mia Hamm Soccer 64,,N64,SouthPeak Interactive,Silicon Dreams,,,,,70000.0,60000.0,10000.0,,0.0,2000-11-09 00:00:00,N/A
2055,Winter Sports 2011,,Wii,DTP Entertainment,49Games,,,,,70000.0,,60000.0,,10000.0,2011-02-25 00:00:00,N/A
2056,FIFA Soccer 2004,,GC,EA Sports,EA Canada,,8.2,,,70000.0,50000.0,10000.0,,0.0,2003-11-04 00:00:00,N/A
2057,Dave Mirra BMX Challenge,,PSP,Crave Entertainment,Left Field Productions,,3.5,,,70000.0,60000.0,0.0,,10000.0,2006-11-02 00:00:00,N/A
2058,Dave Mirra BMX Challenge,,Wii,Crave Entertainment,Left Field Productions,,,,,70000.0,60000.0,0.0,,10000.0,2007-10-02 00:00:00,N/A
2059,Pro Yakyuu Spirits 2014,,PSV,Konami Digital Entertainment,Konami,,,,,70000.0,,,70000.0,,2014-03-20 00:00:00,2018-11-09 00:00:00
2060,AMF Bowling Pinbusters!,,DS,Vir2L Studios,4J Studios,,,,,70000.0,60000.0,0.0,,0.0,2008-07-07 00:00:00,N/A
2061,Billy's Boot Camp: Wii de Enjoy Diet!,,Wii,Rocket Company,Rocket Company,,,,,70000.0,,,70000.0,,2011-04-21 00:00:00,N/A
2062,R.B.I. Baseball 18,,PS4,MLB Advanced Media,MLB Advanced Media,,,,,70000.0,60000.0,,,10000.0,2018-03-20 00:00:00,2018-02-27 00:00:00
2063,Football Manager 2010,,PC,Sega,Sports Interactive,,8.7,,,70000.0,,60000.0,,10000.0,2009-11-03 00:00:00,N/A
2064,Major League Baseball 2K10,,PSP,2K Sports,Visual Concepts,,,,,70000.0,60000.0,,,10000.0,2010-03-02 00:00:00,N/A
2065,NHL 2005,,GC,EA Sports,EA Canada,,,,,70000.0,50000.0,10000.0,,0.0,2004-09-20 00:00:00,N/A
2066,Power Pro GB,,GB,Konami,Konami,,,,,70000.0,,,70000.0,,1998-03-26 00:00:00,N/A
2067,The Putter Golf,,PS,Agetec,Amedio,,,,,70000.0,40000.0,30000.0,,0.0,2001-09-26 00:00:00,N/A
2068,Backyard NFL Football '09,,DS,Atari,Humongous Entertainment,,,,,70000.0,60000.0,,,10000.0,2008-10-21 00:00:00,N/A
2069,Sega Soccer Slam,,GC,Sega,Black Box Games,,,,,70000.0,50000.0,10000.0,,0.0,2002-03-18 00:00:00,N/A
2070,Mario Tennis,,VC,Nintendo,Camelot Software Planning,,,,,70000.0,,60000.0,0.0,10000.0,2010-06-28 00:00:00,N/A
2071,Nichibeikan Pro Yakyuu: Final League,,PS2,Square,SquareSoft,,,,,70000.0,,,70000.0,,2002-04-25 00:00:00,N/A
2072,FIFA Soccer 06,,GBA,EA Sports,Exient Entertainment,,,,,70000.0,50000.0,20000.0,,0.0,2005-10-11 00:00:00,N/A
2073,RedCard 20-03,,PS2,Midway Games,Point of View,,,,,70000.0,30000.0,30000.0,,10000.0,2002-04-16 00:00:00,N/A
2074,Basketball Hall of Fame Ultimate Hoops Challenge,,Wii,Zoo Games,Collision Studios,,,,,70000.0,60000.0,,,0.0,2010-03-16 00:00:00,N/A
2075,Tony Hawk's Pro Skater 5,,PS3,Activision,Robomodo,,,,,70000.0,50000.0,,,10000.0,2015-12-15 00:00:00,2018-04-15 00:00:00
2076,Winning Post 7 2010,,PS3,Tecmo Koei,Tecmo Koei Games,,,,,70000.0,,,70000.0,,2010-09-22 00:00:00,2018-07-30 00:00:00
2077,The Final Round,,PS,Konami,Konami,,,,,70000.0,40000.0,30000.0,,0.0,1996-08-31 00:00:00,N/A
2078,Cabela's Big Game Hunter 2005 Adventures,,GC,Activision,MagicWand,,,,,70000.0,50000.0,10000.0,,0.0,2004-12-09 00:00:00,N/A
2079,My Horse & Me: Riding for Gold,,DS,Atari,Mistic Software,,,,,70000.0,50000.0,10000.0,,0.0,2009-03-26 00:00:00,N/A
2080,Mutant Football League: Dynasty Edition,,PS4,Nighthawk Interactive,Digital Dreams,,,,,70000.0,50000.0,,,10000.0,2018-10-30 00:00:00,2018-11-08 00:00:00
2081,Family Trainer: Treasure Adventure,,Wii,Namco Bandai,High Horse Entertainment,,,,,70000.0,,60000.0,,10000.0,2010-10-29 00:00:00,N/A
2082,R.B.I. Baseball 2017,,XOne,MLB.com,MLB.com,,,,,70000.0,60000.0,,,10000.0,2017-03-28 00:00:00,2018-06-25 00:00:00
2083,Pro Yakyuu Spirits 4,,PS3,Konami,PawaPuro Production,,,,,70000.0,,,70000.0,,2007-04-01 00:00:00,N/A
2084,NHL Hitz Pro,,XB,Midway Games,Next Level Games,,,,,70000.0,50000.0,10000.0,,0.0,2003-09-25 00:00:00,N/A
2085,MLB Power Pros 2008,,DS,2K Sports,PawaPuro Production,,,,,70000.0,60000.0,,,10000.0,2008-08-25 00:00:00,N/A
2086,Cabela's Trophy Bucks,,Wii,Activision,Magic Wand Productions,,,,,60000.0,60000.0,,,0.0,2008-06-03 00:00:00,N/A
2087,ESPN Winter X-Games: Snowboarding 2002,,GBA,Konami,KCEO,,,,,60000.0,50000.0,20000.0,,0.0,2001-01-01 00:00:00,N/A
2088,Mark McMorris Infinite Air,,PS4,Maximum Games,HB Studios,,,,,60000.0,50000.0,,,10000.0,2016-10-25 00:00:00,2018-06-27 00:00:00
2089,BMX XXX,,GC,Acclaim Entertainment,"Z-Axis, Ltd.",,,,,60000.0,50000.0,10000.0,,0.0,2002-11-24 00:00:00,N/A
2090,Aggressive Inline,,XB,Acclaim Entertainment,"Z-Axis, Ltd.",,9.0,,,60000.0,50000.0,10000.0,,0.0,2002-07-29 00:00:00,N/A
2091,Dead or Alive Xtreme 3: Fortune,,PS4,Tecmo Koei,Team Ninja,,,,,60000.0,,,60000.0,,2016-03-24 00:00:00,N/A
2092,Pro Evolution Soccer 2015,,PC,Konami Digital Entertainment,PES Productions,,,,,60000.0,,60000.0,,0.0,2014-11-13 00:00:00,2018-04-14 00:00:00
2093,Blood Bowl,,PC,SouthPeak Interactive,Cyanide Studio,,6.5,,,60000.0,40000.0,20000.0,,10000.0,2010-01-26 00:00:00,N/A
2094,FIFA 19,,X360,Electronic Arts,EA Sports,,,,,60000.0,,60000.0,,0.0,2018-09-28 00:00:00,2018-09-12 00:00:00
2095,Gallop Racer 2004,,PS2,Tecmo,Tecmo,,,,,60000.0,30000.0,20000.0,,10000.0,2004-08-31 00:00:00,N/A
2096,Backyard Hockey,,DS,Atari,Mistic Software,,,,,60000.0,60000.0,,,0.0,2007-10-02 00:00:00,N/A
