Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
2284,Armikrog,,PS4,Versus Evil,Pencil Test Studios,,,,,,,,,,2016-08-23 00:00:00,N/A
2285,Armikrog,,OSX,Versus Evil,Pencil Test Studios,,,,,,,,,,2015-10-01 00:00:00,N/A
2286,Armikrog,,WiiU,Versus Evil,Pencil Test Studios,,,,,,,,,,2016-08-23 00:00:00,2018-01-04 00:00:00
2287,Art of Murder: Cards of Destiny,,DS,Unknown,Unknown,,,,,,,,,,N/A,N/A
2288,Art of Murder: FBI Top Secret,,DS,City Interactive,City Interactive,,,,,,,,,,2010-06-22 00:00:00,N/A
2289,Arthur and the Invisibles,,PC,Atari,Etranges Libellules,,,,,,,,,,2007-01-12 00:00:00,N/A
2290,Arthur and the Invisibles,,PS2,Atari,Etranges Libellules,,,,,,,,,,2007-01-09 00:00:00,N/A
2291,Arthur and the Invisibles,,GBA,Atari,Mistic Software,,3.1,,,,,,,,2007-01-09 00:00:00,N/A
2292,Arthur: The Quest for Excalibur,,PC,Infocom,"Infocom, Inc.",,,,,,,,,,1989-01-01 00:00:00,N/A
2293,Asa no Konai Yoru ni Dakarete: Eternal Night,,PC,Unknown,DreamSoft,,,,,,,,,,2002-06-28 00:00:00,N/A
2294,"Ashita Hakitto, Haremasuyou ni: She Said so, and Prayed to Cloudy Skies",,PC,Hug,Hug,,,,,,,,,,2009-07-24 00:00:00,N/A
2295,Asobi ni Iku yo! Chikyuu Pinchi no Konyaku Sengen,,PS2,Idea Factory,Idea Factory,,,,,,,,,,2006-07-27 00:00:00,N/A
2296,Assassin's Creed,,XBL,Ubisoft,Ubisoft Montreal,7.5,8.2,,,,,,,,2009-08-06 00:00:00,N/A
2297,Assault Armoroid Angelio,,PC,Outgrow,Outgrow,,,,,,,,,,2002-10-25 00:00:00,N/A
2298,Asterix & Obelix (GBC),,GB,Infogrames,Infrogrames,,,,,,,,,,2001-01-01 00:00:00,N/A
2299,Asterix: Caesar's Challenge,,PC,Infogrames,Philips Media France,,,,,,,,,,1995-01-01 00:00:00,N/A
2300,Ataya Machi no Mitsuai,,PC,Unknown,Appetite,,,,,,,,,,2011-08-19 00:00:00,N/A
2301,Atelier,,PC,Tadashi,Tadashi,,,,,,,,,,2000-05-26 00:00:00,N/A
2302,Athena: Awakening from the Ordinary Life,,PS,SNK,SNK Corporation,,,,,,,,,,1999-03-11 00:00:00,N/A
2303,Atlantis III: The New World,,PS2,Cryo Interactive,Cryo Interactive,,,,,,,,,,2002-02-08 00:00:00,N/A
2304,Atlantis: The Lost Tales,,PC,Interplay,Cryo Interactive,,,,,,,,,,1997-09-30 00:00:00,N/A
2305,Atlantis: The Lost Tales,,PS,Cryo Interactive,Cryo Interactive,,,,,,,,,,1998-10-01 00:00:00,N/A
2306,Atlantis: The Lost Tales,,SAT,Cryo Interactive,Cryo Interactive,,,,,,,,,,1997-01-01 00:00:00,N/A
2307,Attack of the Saucerman!,,PS,Sony Computer Entertainment,Psygnosis,,,,,,,,,,1999-07-01 00:00:00,N/A
2308,Aura: Fate of the Ages,,PC,The Adventure Company,Streko-Graphics Inc.,,,,,,,,,,2004-06-29 00:00:00,N/A
2309,Aurora - The Secret Within,,PC,Lexicon Entertainment,BluMiAl,,,,,,,,,,2007-07-27 00:00:00,N/A
2310,Avatar: The Last Airbender,,XB,THQ,AWE Games,,,,,,,,,,2006-10-10 00:00:00,N/A
2311,Avatar: The Last Airbender,,PSN,THQ,AWE Games,,,,,,,,,,2009-09-30 00:00:00,N/A
2312,Avatar: The Last Airbender,,GBA,THQ,AWE Games,,6.5,,,,,,,,2006-10-10 00:00:00,N/A
2313,Avatar: The Last Airbender,,PS2,THQ,AWE Games,,,,,,,,,,2006-10-10 00:00:00,N/A
2314,Avatar: The Last Airbender,,PC,THQ,AWE Games,,,,,,,,,,2006-10-10 00:00:00,N/A
2315,Avner,,And,Corbomite Games,Corbomite Games,,,,,,,,,,2014-07-13 00:00:00,N/A
2316,Awakening Kingdoms,,PC,Big Fish Games,Boomzap,,,,,,,,,,2013-12-18 00:00:00,N/A
2317,Awakening: Moonfell Wood,,OSX,Big Fish Games,Boomzap,,,,,,,,,,2011-05-06 00:00:00,N/A
2318,Awakening: Moonfell Wood,,PC,Big Fish Games,Boomzap,,,,,,,,,,2010-12-26 00:00:00,N/A
2319,Awakening: The Dreamless Castle,,OSX,Big Fish Games,Boomzap,,,,,,,,,,2010-08-02 00:00:00,N/A
2320,Awakening: The Dreamless Castle,,PC,Big Fish Games,Boomzap,,,,,,,,,,2010-02-14 00:00:00,N/A
2321,Awakening: The Goblin Kingdom,,OSX,Big Fish Games,Boomzap,,,,,,,,,,2011-08-25 00:00:00,2018-07-26 00:00:00
2322,Awakening: The Redleaf Forest,,PC,Big Fish Games,Boomzap,,,,,,,,,,2014-05-31 00:00:00,N/A
2323,Awakening: The Redleaf Forest,,OSX,Big Fish Games,Boomzap,,,,,,,,,,2014-05-31 00:00:00,N/A
2324,Awakening: The Skyward Castle,,OSX,Big Fish Games,Boomzap,,,,,,,,,,2012-08-23 00:00:00,N/A
2325,Awakening: The Skyward Castle,,PC,Big Fish Games,Boomzap,,,,,,,,,,2012-08-23 00:00:00,N/A
2326,Awakening: The Sunhook Spire,,OSX,Big Fish Games,Boomzap,,,,,,,,,,2013-08-17 00:00:00,N/A
2327,Awakening: The Sunhook Spire,,PC,Big Fish Games,Boomzap,,,,,,,,,,2013-08-17 00:00:00,N/A
2328,Axel & Pixel,,XBL,2K Games,Silver Wish Games,,6.9,,,,,,,,2009-10-14 00:00:00,N/A
2329,Ayaka Shibito,,PC,Propeller,Propeller,,,,,,,,,,2005-06-24 00:00:00,N/A
2330,Ayaka Shibito,,PS2,Dimple Entertainment,Propeller,,,,,,,,,,2006-08-31 00:00:00,N/A
2331,Ayaturi Yousuri: Dream Note,,PC,Undermoon,Undermoon,,,,,,,,,,2007-02-23 00:00:00,N/A
2332,Azrael,,PC,Survive,Survive,,,,,,,,,,2002-12-20 00:00:00,N/A
2333,Aztaka,,PC,Unknown,Citeremis,,,,,,,,,,2009-05-07 00:00:00,N/A
2334,Aztec: The Curse in the Heart of the City of Gold,,PS,Cryo Interactive,Wanadoo,,,,,,,,,,2000-10-27 00:00:00,N/A
2335,B.A.T.,,PC,Ubisoft,Computer's Dream,,,,,,,,,,1990-01-01 00:00:00,N/A
2336,b.l.u.e.: Legend of Water,,PSN,Hudson Soft,CAProduction,,,,,,,,,,2008-07-09 00:00:00,N/A
2337,Baby Face,,PC,Oz Club,Oz Project,,,,,,,,,,2000-03-24 00:00:00,N/A
2338,Back to the Future: The Game,,PSN,Telltale Games,Telltale Games,,,,,,,,,,2011-02-15 00:00:00,2018-04-23 00:00:00
2339,Back to the Future: The Game - Episode I: It's About Time,,PC,Telltale Games,Telltale Games,,,,,,,,,,2010-12-22 00:00:00,N/A
2340,Back to the Future: The Game - Episode I: It's About Time,,PSN,Telltale Games,Telltale Games,,,,,,,,,,2011-02-15 00:00:00,N/A
2341,Back to the Future: The Game - Episode II: Get Tannen!,,PC,Telltale Games,Telltale Games,,,,,,,,,,2011-02-17 00:00:00,N/A
2342,Back to the Future: The Game - Episode II: Get Tannen!,,PSN,Telltale Games,Telltale Games,,,,,,,,,,2011-03-29 00:00:00,N/A
2343,Back to the Future: The Game - Episode III: Citizen Brown,,PC,Telltale Games,Telltale Games,,,,,,,,,,2011-05-03 00:00:00,N/A
2344,Back to the Future: The Game - Episode III: Citizen Brown,,PSN,Telltale Games,Telltale Games,,,,,,,,,,2011-05-03 00:00:00,N/A
2345,Back to the Future: The Game - Episode IV: Double Visions,,PC,Telltale Games,Telltale Games,,,,,,,,,,2011-06-07 00:00:00,N/A
2346,Back to the Future: The Game - Episode IV: Double Visions,,PSN,Telltale Games,Telltale Games,,,,,,,,,,2011-06-07 00:00:00,N/A
2347,Back to the Future: The Game - Episode V: OUTATIME,,PSN,Telltale Games,Telltale Games,,7.0,,,,,,,,2011-07-26 00:00:00,N/A
2348,Back to the Future: The Game - Episode V: OUTATIME,,PC,Unknown,Telltale Games,,6.9,,,,,,,,1970-01-01 00:00:00,N/A
2349,Bad Mojo,,PC,Acclaim Entertainment,Pulse Entertainment,,,,,,,,,,1996-02-29 00:00:00,N/A
2350,Bakuden Unbalance Zone,,SCD,Sony Computer Entertainment,Sony Music Entertainment Inc.,,,,,,,,,,1994-04-22 00:00:00,2018-09-16 00:00:00
2351,Bakuretsu Hunter,,SAT,I'Max,I'Max,,,,,,,,,,1996-04-26 00:00:00,N/A
2352,Bakuretsu Hunter R,,SAT,King Records,King Records,,,,,,,,,,1997-08-08 00:00:00,N/A
2353,Bakuretsu Hunter: Sorezore no Omoi...Nowaan Chatte,,PS,Banpresto,Banpresto,,,,,,,,,,1997-04-11 00:00:00,N/A
2354,Baldr Force EXE,,DC,Alchemist,Alchemist,,,,,,,,,,2004-10-28 00:00:00,N/A
2355,Ballyhoo,,PC,Infocom,"Infocom, Inc.",,,,,,,,,,1986-01-01 00:00:00,N/A
2356,Bara no Ki Ni: Bara no Hansaku,,PSP,Quinrose,QuinRose,,,,,,,,,,2010-12-22 00:00:00,N/A
2357,Barbarian the Ultimate Warrior,,PC,Unknown,Anuman Interactive,,,,,,,,,,2011-12-05 00:00:00,N/A
2358,Barbie and the Three Musketeers,,PC,Activision,Activision,,,,,,,,,,2009-11-03 00:00:00,N/A
2359,Barbie as Rapunzel: A Creative Adventure,,PC,VU Games,Funnybone Interactive,,,,,,,,,,2002-11-15 00:00:00,N/A
2360,Barbie as the Princess and the Pauper,,PC,VU Games,VU Games,,,,,,,,,,2004-09-09 00:00:00,N/A
2361,Barbie in The 12 Dancing Princesses,,GBA,Activision,WayForward Technologies,,,,,,,,,,2006-10-10 00:00:00,N/A
2362,Barbie in The 12 Dancing Princesses,,PS2,Activision,Blue Monkey Studios,,,,,,,,,,2006-11-28 00:00:00,N/A
2363,Barbie in The 12 Dancing Princesses,,PC,Activision,Blue Monkey Studios,,,,,,,,,,2006-11-14 00:00:00,N/A
2364,Barbie Vacation Adventure,,GEN,Hi Tech Expressions,Software Creations,,,,,,,,,,1994-01-01 00:00:00,N/A
2365,Barbie Vacation Adventure,,SNES,Hi Tech Expressions,Software Creations,,,,,,,,,,1994-01-01 00:00:00,N/A
2366,Batman: Vengeance,,XB,Ubisoft,Ubisoft Montreal,,6.8,,,,,,,,2001-12-18 00:00:00,N/A
2367,Beavis and Butt-head,,SNES,Viacom,Realtime Associates,,,,,,,,,,1994-11-01 00:00:00,N/A
2368,Beavis and Butt-head,,GG,Valcon Games,NuFX,,,,,,,,,,1994-01-01 00:00:00,N/A
2369,Beavis and Butt-head Do U.,,PC,GT Interactive,Illusions Gaming Company,,,,,,,,,,1999-01-31 00:00:00,N/A
2370,Belief & Betrayal,,PC,Lighthouse Interactive,Artematica Entertainment,,,,,,,,,,2008-06-15 00:00:00,N/A
2371,Below the Root,,PC,Unknown,Telarium,,,,,,,,,,1984-01-01 00:00:00,N/A
2372,Belzerion,,3DO,Human Entertainment,Human Entertainment,,,,,,,,,,1994-12-16 00:00:00,N/A
2373,"Ben There, Dan That!",,PC,Zombie Cow Studios,Zombie Cow Studios,,,,,,,,,,2008-06-12 00:00:00,N/A
2374,Beneath a Steel Sky,,PC,Virgin Interactive,Revolution Software,,,,,,,,,,1993-01-01 00:00:00,N/A
2375,Benjamin Blümchen: Ein Tag im Zoo,,DS,Kiddinx,Kiddinx,,,,,,,,,,2009-03-13 00:00:00,N/A
2376,Beyond Castle Wolfenstein,,PC,Muse Software,Muse Software,,,,,,,,,,1984-01-01 00:00:00,N/A
2377,Beyond Eyes,,PS4,Team17 Software,Tiger & Squid,,,,,,,,,,2015-09-08 00:00:00,N/A
2378,Beyond Eyes,,PC,Team17 Software,Tiger & Squid,,,,,,,,,,2015-08-11 00:00:00,N/A
2379,Beyond Eyes,,XOne,Team17 Software,Tiger & Squid,,,,,,,,,,2015-08-04 00:00:00,N/A
2380,Beyond Good & Evil 2,,X360,Ubisoft,Ubisoft Montpellier,,,,,,,,,,2020-12-31 00:00:00,N/A
2381,Beyond Good & Evil 2,,PC,Ubisoft,Ubisoft Montpellier,,,,,,,,,,2020-12-31 00:00:00,2019-06-26 00:00:00
2382,Beyond Good & Evil 2,,PS3,Ubisoft,Ubisoft Montpellier,,,,,,,,,,2020-12-31 00:00:00,N/A
2383,Beyond Good & Evil HD,,PSN,Ubisoft,Ubisoft,,,,,,,,,,2011-06-28 00:00:00,N/A
2384,Beyond Good & Evil HD,,XBL,Ubisoft,Ubisoft,,8.3,,,,,,,,2011-03-02 00:00:00,N/A
2385,Beyond the Future: Fix The Time Arrows,,PSP,5pb,5pb. Inc.,,,,,,,,,,2011-12-08 00:00:00,N/A
2386,Beyond the Future: Fix the Time Arrows,,PS3,5pb,5pb. Inc.,,,,,,,,,,2011-12-08 00:00:00,N/A
2387,Beyond Zork: The Coconut of Quendor,,PC,Infocom,Infocom,,,,,,,,,,1987-09-15 00:00:00,N/A
2388,Bibi and Tina: Holidays on Martinshof,,GBA,Kiddinx,Morgen Studios,,,,,,,,,,2006-08-11 00:00:00,N/A
2389,Bible Black: The Game,,PC,Kitty Media,Active,,,,,,,,,,2006-11-21 00:00:00,N/A
2390,Big Brain Wolf,,PC,Frima Studio,Frima Studio,,,,,,,,,,2009-07-06 00:00:00,N/A
2391,Big Sky Trooper,,SNES,JVC,LucasArts,,,,,,,,,,1995-10-01 00:00:00,N/A
2392,Biglands: A Game Made By Kids,,PC,Diego Acevedo,Diego Acevedo,,,,,,,,,,2014-08-25 00:00:00,N/A
2393,Biglands: A Game Made By Kids,,OSX,Diego Acevedo,Diego Acevedo,,,,,,,,,,2014-08-25 00:00:00,N/A
2394,Bik - A Space Adventure,,OSX,Zotnip,Zotnip,,,,,,,,,,2014-07-15 00:00:00,2018-08-06 00:00:00
2395,Bik - A Space Adventure,,PC,Zotnip,Zotnip,,,,,,,,,,2014-07-15 00:00:00,2018-08-06 00:00:00
2396,Bik - A Space Adventure,,Linux,Zotnip,Zotnip,,,,,,,,,,2014-07-15 00:00:00,2018-08-06 00:00:00
2397,Binary Spot,,PC,Unknown,August,,,,,,,,,,2002-02-22 00:00:00,N/A
2398,Bishoujo Senshi Sailor Moon,,PCE,Banpresto,Banpresto,,,,,,,,,,1994-08-05 00:00:00,N/A
2399,Black Buccaneer,,PC,Viva Media,WideScreen Games,,,,,,,,,,2007-01-01 00:00:00,N/A
2400,Black Dahlia,,PC,Interplay,Take-Two Interactive,,,,,,,,,,1998-02-28 00:00:00,N/A
2401,Black Jack: Hi no Tori Hen,,DS,Genki,Genki,,,,,,,,,,2006-11-09 00:00:00,N/A
2402,Black Mirror,,PC,THQ Nordic,KING Art Games,,,,,,,,,,2017-11-28 00:00:00,2018-08-20 00:00:00
2403,Black Robinia,,PSP,Broccoli,Broccoli,,,,,,,,,,2011-02-24 00:00:00,N/A
2404,Black Robinia,,PSN,Broccoli,Broccoli,,,,,,,,,,2011-03-24 00:00:00,N/A
2405,Black Sails,,PC,Astragon,DECK13 Interactive,,,,,,,,,,2010-04-22 00:00:00,2018-05-10 00:00:00
2406,Blackbay Asylum,,PC,Kiss,TAD Corporation,,,,,,,,,,2014-08-01 00:00:00,N/A
2407,Blackwell Deception,,PC,Wadjet Eye Games,Wadjet Eye Games,,,,,,,,,,2011-10-12 00:00:00,N/A
2408,Blackwell Unbound,,PC,Big Fish Games,Wadjet Eye Games,,,,,,,,,,2008-01-01 00:00:00,N/A
2409,Blackwire,,DSiW,Unknown,Uacari,,,,,,,,,,N/A,N/A
2410,Blade Kitten,,PSN,Atari,Krome Studios,,,,,,,,,,2010-09-21 00:00:00,N/A
2411,Blade Kitten,,XBL,Atari,Krome Studios,,,,,,,,,,2010-09-22 00:00:00,N/A
2412,Blanc Noir,,PC,GokuFero,GokuFero,,,,,,,,,,2009-09-25 00:00:00,N/A
2413,Blood+ Final Piece,,PSP,Sony Computer Entertainment,Sony Computer Entertainment,,,,,,,,,,2006-09-07 00:00:00,N/A
2414,Blood: The Last Vampire (Gekan),,PS2,Sony Computer Entertainment,Sugar & Rockets,,,,,,,,,,2000-12-21 00:00:00,N/A
2415,Blue Exorcist: The Phantom Labyrinth of Time,,PSP,Unknown,Namco Bandai,,,,,,,,,,N/A,N/A
2416,Blue Force,,PC,Tsunami Media,"Tsunami Media, Inc.",,,,,,,,,,1993-01-01 00:00:00,N/A
2417,Blue Lagoon,,PC,NOA,NOA,,,,,,,,,,2004-05-21 00:00:00,N/A
2418,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,,PSN,Nippon Ichi Software,Flight-Plan,,,,,,,,,,2010-09-16 00:00:00,N/A
2419,Blue Sky Blue,,DC,Reindeer,Reindeer,,,,,,,,,,2003-06-26 00:00:00,N/A
2420,Blue Sky Blue,,PC,Emu,Emu,,,,,,,,,,2002-09-20 00:00:00,N/A
2421,Blue Submarine No. 6: Saigetsu Fumahito- Time and Tide,,DC,Sega,Sega,,,,,,,,,,2000-12-07 00:00:00,N/A
2422,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Five,,PSN,Relentless Software,Relentless Software,,,,,,,,,,2010-04-28 00:00:00,N/A
2423,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Four,,PSN,Relentless Software,Relentless Software,,,,,,,,,,2010-04-28 00:00:00,N/A
2424,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Six,,PSN,Relentless Software,Relentless Software,,,,,,,,,,2010-04-28 00:00:00,N/A
2425,Blue Toad Murder Files: The Mysteries of Little Riddle - Episode Three,,PSN,Relentless Software,Relentless Software,,,,,,,,,,2010-03-24 00:00:00,N/A
2426,Blue Toad Murder Files: The Mysteries of Riddle Litttle - Episode Two,,PSN,Relentless Software,Relentless Software,,6.8,,,,,,,,2010-03-24 00:00:00,N/A
2427,Blueberry Garden,,PC,Erik Svedäng,Erik Svedäng,8.0,5.3,,,,,,,,2009-06-10 00:00:00,N/A
2428,Bob Came in Pieces,,PC,Unknown,Ludosity Interactive,,,,,,,,,,2010-01-22 00:00:00,N/A
2429,Bobby Carrot Forever,,WW,Unknown,FDG Entertainment,,7.0,,,,,,,,N/A,N/A
2430,Boku no Kuwagata,,GBA,MTO,MTO,,,,,,,,,,2001-08-03 00:00:00,N/A
2431,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",,PSN,Sony Computer Entertainment,Millenium Kitchen,,,,,,,,,,2009-07-02 00:00:00,N/A
2432,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,,PSN,Sony Computer Entertainment,Millenium Kitchen,,,,,,,,,,2010-06-24 00:00:00,N/A
2433,Boku no Natsuyasumi: Himitsu Taiken,,PC,Completes,Completes,,,,,,,,,,2004-12-22 00:00:00,N/A
2434,Boku to Bokura no Natsu,,DC,KID,KID,,,,,,,,,,2002-09-26 00:00:00,N/A
2435,Boku wa Koukuu Kanseikan 3: Hawaii Honolulu Kokusai Kuukou,,PC,TechnoBrain,TechnoBrain,,,,,,,,,,2011-07-22 00:00:00,N/A
2436,"Boku, Doraemon",,DC,Sega Toys,Sega,,,,,,,,,,2001-01-25 00:00:00,N/A
2437,Bolt,,PC,Disney Interactive Studios,Avalanche Software,,,,,,,,,,2008-11-18 00:00:00,N/A
2438,Bolt,,XBL,Disney Interactive Studios,Avalanche Software,,,,,,,,,,2009-12-08 00:00:00,N/A
2439,Border Zone,,PC,Infocom,"Infocom, Inc.",,,,,,,,,,1987-01-01 00:00:00,N/A
2440,Bot Colony,,PC,Unknown,Unknown,,,,,,,,,,2014-06-17 00:00:00,N/A
2441,Boukyaku no Senritsu: The Melody of Oblivion,,GBA,Bandai,Alpha Unit,,,,,,,,,,2004-11-25 00:00:00,N/A
2442,Bounced,,GB,Midas Interactive Entertainment,Midas Interactive Entertainment,,,,,,,,,,1990-01-01 00:00:00,N/A
2443,Bounty Hunter Ludy+,,PC,ScooP,ScooP,,,,,,,,,,1999-11-29 00:00:00,N/A
2444,Bounty Hunter Sara: Holy Mountain no Teiou,,PS,Capcom,Flagship,,,,,,,,,,2001-05-24 00:00:00,N/A
2445,Bounty Hunter Sara: Holy Mountain no Teiou,,DC,Capcom,Flagship,,,,,,,,,,2001-05-24 00:00:00,N/A
2446,Brain Dead 13,,SAT,ReadySoft,ReadySoft,,,,,,,,,,1996-10-31 00:00:00,N/A
2447,Brain Dead 13,,3DO,ReadySoft,ReadySoft,,,,,,,,,,1996-01-01 00:00:00,N/A
2448,Brain Dead 13,,AJ,ReadySoft,ReadySoft,,,,,,,,,,1996-03-01 00:00:00,N/A
2449,Brain Dead 13,,PC,ReadySoft,ReadySoft,,,,,,,,,,1996-01-31 00:00:00,N/A
2450,Bratz 4 Real,,PC,THQ,THQ,,,,,,,,,,2007-12-14 00:00:00,N/A
2451,Bratz: Babyz,,PC,THQ,THQ,,,,,,,,,,2006-10-11 00:00:00,N/A
2452,BreakSoul,,DS,Unknown,EnjoyUP,,,,,,,,,,N/A,N/A
2453,Broken Age,,PSV,Nordic Games,Double Fine Productions,,,,,,,,,,2015-04-28 00:00:00,2018-09-21 00:00:00
2454,Broken Age,,PS4,Nordic Games,Double Fine Productions,,,,,,,,,,2015-04-28 00:00:00,2018-09-21 00:00:00
2455,Broken Sword Complete,,PC,Mastertronic,Revolution Software,,,,,,,,,,2011-11-04 00:00:00,N/A
2456,Broken Sword: Shadow of the Templars - The Director's Cut,,PC,Unknown,Revolution Software,,,,,,,,,,2010-09-03 00:00:00,N/A
2457,Broken Sword: The Shadow of the Templars,,PS,THQ,Revolution Software Ltd.,,,,,,,,,,1998-03-01 00:00:00,N/A
2458,Broken Sword: The Sleeping Dragon,,PS2,THQ,Revolution Software,,,,,,,,,,2003-11-14 00:00:00,N/A
2459,Broken Sword: The Smoking Mirror,,PC,Virgin Interactive,Revolution Software,,,,,,,,,,1997-11-01 00:00:00,N/A
2460,Brothers: A Tale of Two Sons,,PS3,505 Games,Starbreeze Studios,,,,,,,,,,2013-09-03 00:00:00,2018-06-27 00:00:00
2461,Brothers: A Tale of Two Sons,,And,505 Games,Starbreeze Studios,,,,,,,,,,2016-01-01 00:00:00,2018-06-27 00:00:00
2462,Brothers: A Tale of Two Sons,,X360,505 Games,Starbreeze Studios,,,,,,,,,,2013-08-07 00:00:00,2018-06-27 00:00:00
2463,Brothers: A Tale of Two Sons,,WinP,505 Games,Starbreeze Studios,,,,,,,,,,2016-01-01 00:00:00,2018-06-27 00:00:00
2464,Bubblegum Crash,,PCE,Naxat Soft,Naxat Soft,,,,,,,,,,1991-12-06 00:00:00,N/A
2465,Bugs N' Balls,,DSiW,Unknown,EnjoyUp Games,,,,,,,,,,2011-09-29 00:00:00,N/A
2466,Bullet Butlers,,PSP,Unknown,Boost On,,,,,,,,,,2011-11-24 00:00:00,N/A
2467,Bullet Butlers,,PC,Propeller,Propeller,,,,,,,,,,2007-07-27 00:00:00,N/A
2468,Bureaucracy,,PC,Infocom,"Infocom, Inc.",,,,,,,,,,1987-01-01 00:00:00,N/A
2469,Burn Cycle,,PC,Unknown,TripMedia,,,,,,,,,,N/A,N/A
2470,Byzantine: The Betrayal,,PC,Discovery Channel Multimedia,Stormfront Studios,,,,,,,,,,1997-09-30 00:00:00,N/A
2471,C.I.A. Adventure,,PC,Unknown,International PC Owners,,,,,,,,,,1982-01-01 00:00:00,N/A
2472,Cafe Little Wish: Mahou no Recipe,,DC,Princess Soft,Princess Soft,,,,,,,,,,2003-05-29 00:00:00,N/A
2473,Call of Cthulhu: Dark Corners of the Earth,,PS2,Unknown,Headfirst Pruductions,,,,,,,,,,N/A,N/A
2474,Calling,,PC,Nigred,Nigred,,,,,,,,,,2003-05-02 00:00:00,N/A
2475,Can Can Bunny Extra DX,,PCFX,Cocktail Soft,KID,,,,,,,,,,1996-09-27 00:00:00,N/A
2476,Canaria: Kono Omoi o Uta ni Nosete,,DC,NEC Interchannel,NEC Interchannel,,,,,,,,,,2001-08-23 00:00:00,N/A
2477,Candy Stripe,,DC,Sega,Wow Entertainment,,,,,,,,,,2001-10-25 00:00:00,N/A
2478,Canvas,,DC,NEC Interchannel,Cocktail Soft,,,,,,,,,,2001-04-05 00:00:00,N/A
2479,Canvas,,PC,Cocktail Soft,Cocktail Soft,,,,,,,,,,2000-11-24 00:00:00,N/A
2480,Canvas,,PS2,NEC Interchannel,Cocktail Soft,,,,,,,,,,2003-04-10 00:00:00,N/A
2481,Canvas 2,,PC,F&C,F&C,,,,,,,,,,2004-04-23 00:00:00,N/A
2482,Canvas 3: Hakugin no Portait,,PC,F&C,F&C,,,,,,,,,,2009-03-20 00:00:00,N/A
2483,Canvas 4: Achrome Etude,,PC,F&C,F&C,,,,,,,,,,2011-01-28 00:00:00,N/A
2484,Canvas Twin Pack,,PC,F&C,F&C,,,,,,,,,,2009-10-23 00:00:00,N/A
2485,Captain Blood,,PC,Mindscape,Exxos,,,,,,,,,,1988-01-01 00:00:00,N/A
2486,Card Captor Sakura: Itsumo Sakura-chan to Issho!,,GB,MTO,MTO,,,,,,,,,,1999-05-15 00:00:00,N/A
2487,Card Captor Sakura: Sakura-Chan to Asobo!,,PS2,NHK,NHK,,,,,,,,,,2004-12-02 00:00:00,N/A
2488,Carrier,,DC,Jaleco,Jaleco Entertainment,,7.1,,,,,,,,2000-01-31 00:00:00,N/A
2489,Casper,,SAT,Interplay,Funcom,,,,,,,,,,1996-09-30 00:00:00,N/A
2490,Casper's Scare School,,PS2,Blast! Entertainment Ltd,Data Design Interactive,,,,,,,,,,2008-02-01 00:00:00,N/A
2491,Casper: The Interactive Adventure,,PC,WizardWorks,Morning Star Multimedia,,,,,,,,,,1997-01-01 00:00:00,N/A
2492,Castle Fantasia,,PC,Studio e-go,Studio e-go,,,,,,,,,,1998-05-22 00:00:00,N/A
2493,Castle Fantasia,,PS2,Kadokawa Shoten,Kadokawa Shoten,,,,,,,,,,2005-02-24 00:00:00,N/A
2494,Castle Fantasia 2: Seima Taisen Renewal,,PC,Studio e-go,Studio e-go,,,,,,,,,,2000-12-22 00:00:00,N/A
2495,Castle Fantasia: Arihato Senki,,PS2,GN Software,GN Software,,,,,,,,,,2007-08-09 00:00:00,N/A
2496,Castle Fantasia: Erenshia Senki,,PC,Studio e-go,Studio e-go,,,,,,,,,,2000-04-21 00:00:00,N/A
2497,Castle Fantasia: Erenshia Senki Renewal,,PC,Studio e-go,Studio e-go,,,,,,,,,,2003-07-25 00:00:00,N/A
2498,Castle Fantasia: Seima Taisen,,PC,Studio e-go,Studio e-go,,,,,,,,,,1998-11-20 00:00:00,N/A
2499,Castle of Dr. Brain,,PC,Unknown,"Sierra On-Line, Inc.",,,,,,,,,,N/A,N/A
2500,Castlevania: Harmony of Despair,,PSN,Konami,Konami,,7.5,,,,,,,,2011-09-27 00:00:00,N/A
2501,Cat Girl Alliance,,PC,G-Collections,Sekilala,,,,,,,,,,2008-09-30 00:00:00,N/A
2502,Catch! Kimochi Sensation,,PSN,Pandora Box,Pandora Box,,,,,,,,,,2009-10-14 00:00:00,N/A
2503,Catch! Kimochi Sensation,,PS,Pandora Box,Pandora Box,,,,,,,,,,2000-08-10 00:00:00,N/A
2504,Cate West: The Vanishing Files,,PC,RealArcade,"Gamenauts, Inc.",,,,,,,,,,2008-02-06 00:00:00,N/A
2505,Chaos Baby,,PC,ScooP,ScooP,,,,,,,,,,2000-12-07 00:00:00,N/A
2506,Chaos Baby Ashimi 2,,PC,ScooP,ScooP,,,,,,,,,,2001-12-20 00:00:00,N/A
