Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
1806,Eversion,,PC,Zaratustra Productions,Zaratustra Productions,,,5.0,,,,,,,2010-06-07 00:00:00,N/A
1807,Evil Twin: Cyprien's Chronicles,,DC,Unknown,In Utero,,,,,,,,,,2020-12-31 00:00:00,N/A
1808,Evil Twin: Cyprien's Chronicles,,PC,Ubisoft,Ubisoft,,,,,,,,,,2001-10-04 00:00:00,N/A
1809,Evil Twin: Cyprien's Chronicles,,PS2,Unknown,In Utero,,,,,,,,,,2020-12-31 00:00:00,N/A
1810,Ex-Mutants,,GEN,Sega,Malibu Games,,,,,,,,,,1992-01-01 00:00:00,N/A
1811,EXELINYA BURST,,XBL,Microsoft,DK Alpla,,,,,,,,,,2010-04-22 00:00:00,N/A
1812,Explodemon!,,PSN,Unknown,Curve Studios,,5.9,,,,,,,,2011-02-08 00:00:00,N/A
1813,Extreme Ghostbusters,,GB,LSP Games,Magic Pockets,,,,,,,,,,2001-04-02 00:00:00,N/A
1814,Fallen Frontier,,XBL,Unknown,Moonshot Games,,,,,,,,,,N/A,N/A
1815,Fantasia,,GEN,Sega,Infogrames,,,,,,,,,,1991-01-01 00:00:00,N/A
1816,Fast Eddie,,2600,20th Century Fox Video Games,Sirius Software,,,,,,,,,,1982-01-01 00:00:00,N/A
1817,Fatal Rewind,,GEN,Electronic Arts,Raising Hell,,,,,,,,,,1991-01-01 00:00:00,N/A
1818,Faussete Amour,,PCE,Naxat Soft,Naxat Soft,,,,,,,,,,1993-03-26 00:00:00,N/A
1819,Felix The Cat,,GB,Hudson Soft,Hudson Soft,,,,,,,,,,1993-07-01 00:00:00,N/A
1820,Felix the Cat,,NES,Hudson Soft,Hudson Soft,,,,,,,,,,1992-10-01 00:00:00,N/A
1821,Fenix Rage,,XOne,Green Lava Studios,Green Lava Studios,,,,,,,,,,2015-01-01 00:00:00,N/A
1822,Ferias Frustradas de Pica Pau,,MS,Tec Toy,Tec Toy,,,,,,,,,,1996-01-01 00:00:00,N/A
1823,Ferias Frustradas de Pica Pau,,GEN,Tec Toy,Tec Toy,,,,,,,,,,1995-01-01 00:00:00,N/A
1824,Fez,,XBL,Polytron,Polytron,,,,,,,,,,2012-04-13 00:00:00,N/A
1825,Fire & Ice,,MS,Tec Toy,Tec Toy,,,,,,,,,,1993-01-01 00:00:00,N/A
1826,Flashback: The Quest for Identity,,SNES,U.S. Gold,Delphine Software International,,,,,,,,,,1993-09-09 00:00:00,N/A
1827,Flashback: The Quest for Identity,,AJ,U.S. Gold,Delphine Software International,,,,,,,,,,1995-07-01 00:00:00,N/A
1828,Flashback: The Quest for Identity,,3DO,U.S. Gold,Delphine Software International,,,,,,,,,,1995-01-01 00:00:00,N/A
1829,Flashback: The Quest for Identity,,GEN,U.S. Gold,Delphine Software International,,,,,,,,,,1993-11-07 00:00:00,N/A
1830,Flashback: The Quest for Identity,,PC,SSI,Delphine Software International,,,,,,,,,,1993-01-01 00:00:00,N/A
1831,Flashback: The Quest for Identity,,SCD,U.S. Gold,Delphine Software International,,,,,,,,,,1994-11-01 00:00:00,N/A
1832,Flicky,,GEN,Sega,Sega,,,,,,,,,,1991-01-01 00:00:00,N/A
1833,Flicky,,PC,Sega,Sega,,,,,,,,,,2010-10-06 00:00:00,N/A
1834,Flink,,SCD,Victory Lap Games,Psygnosis,,,,,,,,,,1994-01-01 00:00:00,N/A
1835,Flink,,GEN,Unknown,Psygnosis,,,,,,,,,,N/A,N/A
1836,Flipper 2,,DSiW,Unknown,Goodbye Galaxy Games,,,,,,,,,,N/A,N/A
1837,Flushed Away,,GBA,D3 Publisher,Altron,,4.3,,,,,,,,2006-10-24 00:00:00,N/A
1838,Flushed Away,,PS2,D3 Publisher,Monkey Bar Games,,,,,,,,,,2006-10-24 00:00:00,N/A
1839,Fortress of Fear: Wizards & Warriors X,,GB,Acclaim Entertainment,Rare Ltd.,,,,,,,,,,1990-01-01 00:00:00,N/A
1840,Foto Face: The Face Stealer Strikes,,DSiW,Electronic Arts,Electronic Arts,,,,,,,,,,2009-11-30 00:00:00,N/A
1841,Fox's Peter Pan & the Pirates: The Revenge of Captain Hook,,NES,THQ,Equilibrium,,,,,,,,,,1991-01-01 00:00:00,N/A
1842,Freedom Planet,,OSX,Galaxy Trail,Galaxy Trail,,,,,,,,,,2014-07-21 00:00:00,2018-08-11 00:00:00
1843,Freekscape: Escape from Hell,,PSN,Creat Studio,Kidguru Studios,,7.5,,,,,,,,2010-04-08 00:00:00,N/A
1844,Frequency,,XBL,Microsoft,Ianthraxx,,,,,,,,,,2009-10-28 00:00:00,N/A
1845,Freqµency,,XBL,Microsoft,Ianthraxx,,,,,,,,,,2009-10-28 00:00:00,N/A
1846,Fret Nice,,PSN,Tecmo,Pieces Interactive,,,,,,,,,,2010-02-04 00:00:00,N/A
1847,Fret Nice,,XBL,Tecmo,Pieces Interactive,,5.3,,,,,,,,2010-02-24 00:00:00,N/A
1848,Frog Feast,,AJ,Chaos89,RasterSoft,,,,,,,,,,2006-01-01 00:00:00,N/A
1849,Frogger Beyond,,PC,Konami,Konami,,,,,,,,,,2003-03-24 00:00:00,N/A
1850,Frogger Beyond,,PS2,Konami,Konami,,,,,,,,,,2003-06-27 00:00:00,N/A
1851,Frogger's Adventures: The Rescue,,PC,Konami,Konami,,,,,,,,,,2003-11-04 00:00:00,N/A
1852,Funk of Titans,,XOne,A Crowd of Monsters,Atooi,,,,,,,,,,2015-01-09 00:00:00,N/A
1853,Funky Lab Rat,,PSN,Unknown,Hydravision Entertainment,,,,,,,,,,2010-11-30 00:00:00,N/A
1854,Furry Legends,,DSiW,Gamelion Studios,Gamelion Studios,,,,,,,,,,2011-10-13 00:00:00,N/A
1855,Furry Legends,,WW,Gamelion Studios,Gamelion Studios,,,,,,,,,,2010-07-19 00:00:00,N/A
1856,Furry Legends: Beginnings,,DSiW,Unknown,Gamelion Studios,,,,,,,,,,N/A,N/A
1857,Fushigi no Yume no Alice,,PCE,FACE,Sankindo,,,,,,,,,,1990-12-07 00:00:00,N/A
1858,G.I. Joe: A Real American Hero,,NES,Taxan,KID Corporation,,,,,,,,,,1991-01-01 00:00:00,N/A
1859,G.I. Joe: The Atlantis Factor,,NES,Capcom,KID Corporation,,,,,,,,,,1992-03-01 00:00:00,N/A
1860,Galahad,,GEN,Electronic Arts,Traveller's Tales,,,,,,,,,,1992-01-01 00:00:00,N/A
1861,Gamocracy One: Legend of Robot,,PSN,Unknown,The Bearded Ladies Consulting,,,,,,,,,,2011-07-13 00:00:00,N/A
1862,Ganbare Goemon 2,,NES,Konami,Konami,,,,,,,,,,1989-01-04 00:00:00,N/A
1863,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,,VC,Konami,Konami,,,,,,,,,,2008-05-27 00:00:00,N/A
1864,Ganbare Goemon 3: Shishijyuurokubei no Karakuri Manji Katame,,VC,Konami,Konami,,,,,,,,,,2009-09-15 00:00:00,N/A
1865,Ganbare Goemon! Karakuri Douchuu,,VC,Konami,Konami,,,,,,,,,,2007-11-06 00:00:00,N/A
1866,Ganbare Goemon: Hoshizorashi Dynamites Arawaru!!,,GB,Konami,Konami,,,,,,,,,,2000-12-21 00:00:00,N/A
1867,Ganbare Goemon: Sarawareta Ebisumaru!,,GB,Konami,Konami,,,,,,,,,,1991-12-25 00:00:00,N/A
1868,GANBARE NATSUKI SAN,,XBL,Microsoft,DK Alpla,,,,,,,,,,2009-10-26 00:00:00,N/A
1869,Ganbare! Daiku no Gensan,,SNES,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,1993-12-22 00:00:00,N/A
1870,Ganso!! Yancha-Maru,,GB,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,1991-07-11 00:00:00,N/A
1871,Garfield: Caught in the Act,,GG,Sega,Novotrade International,,,,,,,,,,1995-01-01 00:00:00,N/A
1872,Garfield: Caught in the Act,,PC,Sega,Point of View,,,,,,,,,,1995-01-01 00:00:00,N/A
1873,Garfield: Caught in the Act,,GEN,Sega,Sega,,,,,,,,,,1995-12-31 00:00:00,N/A
1874,Genji Tsuushin Agedama,,PCE,NEC,NEC,,,,,,,,,,1991-12-13 00:00:00,N/A
1875,Genjin Kotts,,GB,Unknown,B.I.,,,,,,,,,,1995-03-24 00:00:00,N/A
1876,George of the Jungle and the Search for the Secret,,PS2,Crave Entertainment,Crave Entertainment,,,,,,,,,,2008-03-11 00:00:00,N/A
1877,Gex,,PC,Microsoft,Crystal Dynamics,,,,,,,,,,1996-11-07 00:00:00,N/A
1878,Gex,,PSN,Sony Computer Entertainment,Beam Software,,,,,,,,,,2009-11-04 00:00:00,N/A
1879,Gex,,SAT,Crystal Dynamics,Crystal Dynamics,,,,,,,,,,1996-01-01 00:00:00,N/A
1880,Gex,,3DO,BMG Interactive Entertainment,Crystal Dynamics,,,,,,,,,,1994-11-16 00:00:00,N/A
1881,Gex 3: Deep Cover Gecko,,PSN,Sony Computer Entertainment,Crystal Dynamics,,,,,,,,,,2009-10-01 00:00:00,N/A
1882,Gex: Enter the Gecko,,GB,Crave Entertainment,David A. Palmer Productions,,,,,,,,,,1998-12-01 00:00:00,N/A
1883,Gex: Enter The Gecko,,PC,Unknown,Crystal Dynamics,,,,,,,,,,N/A,N/A
1884,Ghost House,,MS,Sega,Sega,,,,,,,,,,1986-01-01 00:00:00,N/A
1885,Ghostbusters,,GEN,Sega,Compile,,,,,,,,,,1990-06-29 00:00:00,N/A
1886,Ghosts 'n Goblins,,VC,Capcom,Micronics,,,,,,,,,,2007-12-10 00:00:00,N/A
1887,Ghosts 'n Goblins (Arcade),,VC,Capcom,Capcom,,,,,,,,,,2011-01-10 00:00:00,N/A
1888,Ghouls 'n Ghosts,,GEN,Sega,AM8,,,,,,,,,,1989-01-01 00:00:00,N/A
1889,Ghouls 'n Ghosts,,VC,Capcom,AM8,,,,,,,,,,2007-08-27 00:00:00,N/A
1890,Ghouls 'n Ghosts,,MS,Sega,Capcom,,,,,,,,,,1990-01-01 00:00:00,N/A
1891,Gift,,PS2,Cryo Interactive,EKO System,,,,,,,,,,2001-07-06 00:00:00,N/A
1892,Ginger: Beyond the Crystal,,PS4,PQube,Badland Studio,,,,,,,,,,2016-10-28 00:00:00,2018-09-21 00:00:00
1893,Glacier Rush,,And,SuperVillain Studios,SuperVillain Studios,,,,,,,,,,2014-06-05 00:00:00,N/A
1894,Global Gladiators,,GG,Virgin Interactive,Virgin Interactive,,,,,,,,,,1992-01-01 00:00:00,N/A
1895,Global Gladiators,,MS,Virgin Interactive,Virgin Interactive,,,,,,,,,,1992-01-01 00:00:00,N/A
1896,Glover,,PC,Hasbro Interactive,Interactive Studios Ltd.,,,,,,,,,,1998-10-26 00:00:00,N/A
1897,Go Go Ackman,,GB,Banpresto,Aspect,,,,,,,,,,1995-08-25 00:00:00,N/A
1898,Go Go Ackman,,SNES,Banpresto,Aspect,,,,,,,,,,1994-12-23 00:00:00,N/A
1899,Go Go Ackman 2,,SNES,Banpresto,Aspect,,,,,,,,,,1995-07-21 00:00:00,N/A
1900,GO Series: Tower of Deus,,DSiW,Gamebridge,Tom Create,,,,,,,,,,2011-05-09 00:00:00,N/A
1901,Go West: A Lucky Luke Adventure,,Wii,Atari,Tate Interactive,,,,,,,,,,2007-11-20 00:00:00,N/A
1902,Go West: A Lucky Luke Adventure,,DS,Atari,Neko Entertainment,,,,,,,,,,2007-11-20 00:00:00,N/A
1903,Go! Go! Beckham! Adventure on Soccer Island,,GBA,Rage Software,Denki,,7.5,,,,,,,,2002-08-30 00:00:00,N/A
1904,Gods,,SNES,Mindscape,Bitmap Brothers,,,,,,,,,,1992-01-01 00:00:00,N/A
1905,Gods,,PC,Renegade,Bitmap Brothers,,,,,,,,,,1991-01-01 00:00:00,N/A
1906,Gods,,GEN,Mindscape,The Bitmap Brothers,,,,,,,,,,1992-01-01 00:00:00,N/A
1907,Goku Makaimura Kai,,PSN,Capcom,Capcom,,,,,,,,,,2010-03-18 00:00:00,N/A
1908,Gold and Glory: The Road to El Dorado,,GB,Ubisoft,Planet Interactive,,,,,,,,,,2000-04-30 00:00:00,N/A
1909,Gold Fish Casino Slots,,BRW,Unknown,Williams Electronics,,,,,,,,,,2015-01-01 00:00:00,N/A
1910,Gold Fish Casino Slots,,And,Williams Electronics,Williams Electronics,,,,,,,,,,2014-06-04 00:00:00,N/A
1911,GOOLIN,,XBL,Microsoft,LuckySoft,,,,,,,,,,2011-09-14 00:00:00,N/A
1912,Grand Theft Froot,,XBL,Microsoft,JackandLisa,,,,,,,,,,2011-07-13 00:00:00,N/A
1913,Gravitation,,PC,Jason Rohrer,Jason Rohrer,,,,,,,,,,2008-02-28 00:00:00,N/A
1914,Gravity,,XBL,Microsoft,Riddlersoft,,,,,,,,,,2009-11-25 00:00:00,N/A
1915,GREEN ISLAND,,XBL,Microsoft,DK Alpla,,,,,,,,,,2009-09-11 00:00:00,N/A
1916,Greendog: The Beached Surfer Dude!,,GEN,Sega,Interactive Designs,,,,,,,,,,1992-01-01 00:00:00,N/A
1917,Greendog: The Beached Surfer Dude!,,GG,Sega,Interactive Designs,,,,,,,,,,1993-01-01 00:00:00,N/A
1918,Gremlins 2: The New Batch,,GB,Sunsoft,SunSoft,,,,,,,,,,1991-01-01 00:00:00,N/A
1919,Grow Home,,PS4,Ubisoft,Ubisoft Reflections,,,,,,,,,,2015-09-01 00:00:00,N/A
1920,Gun-Lord,,NG,Unknown,NG:DEV.TEAM,,,,,,,,,,N/A,N/A
1921,Gun-Lord,,DC,Unknown,NG:DEV.TEAM,,,,,,,,,,N/A,N/A
1922,Guru Guru,,XBL,Unknown,Gasp Games,,,,,,,,,,N/A,N/A
1923,Gyromite,,NES,Unknown,Nintendo,,,,,,,,,,N/A,N/A
1924,Halo Zero,,PC,Dobermann,Dobermann,,,,,,,,,,2005-01-01 00:00:00,N/A
1925,Hammerin' Harry,,NES,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,1992-01-01 00:00:00,N/A
1926,Hammerin' Harry: Ghost Breeding Company,,GB,Irem Software Engineering,Tamtex,,,,,,,,,,1993-01-01 00:00:00,N/A
1927,HAPPY,,XBL,Microsoft,SOLLOMAN,,,,,,,,,,2011-09-08 00:00:00,N/A
1928,Hard Corps: Uprising,,XBL,Konami,Arc System Works,,7.2,,,,,,,,2011-02-16 00:00:00,N/A
1929,Hard Corps: Uprising,,PSN,Konami,Arc System Works,,7.9,,,,,,,,2011-03-15 00:00:00,N/A
1930,Harley's Humongous Adventure,,SNES,Hi Tech Expressions,"Visual Concepts, Ltd.",,,,,,,,,,1993-02-01 00:00:00,N/A
1931,Harry Potter Collection,,PC,Electronic Arts,Electronic Arts,,,,,,,,,,2004-09-01 00:00:00,N/A
1932,Heart of Darkness,,PC,Interplay,Amazing Studios,,,,,,,,,,1998-08-31 00:00:00,N/A
1933,Heart of the Alien: Out of This World Parts I and II,,SCD,Virgin Interactive,Delphine Software International,,,,,,,,,,1994-01-01 00:00:00,N/A
1934,Heracles: Battle With The Gods,,PC,Midas Interactive Entertainment,Neko Entertainment,,,,,,,,,,2006-07-21 00:00:00,N/A
1935,Hero of Sparta,,PSN,Gameloft,Gameloft,,,,,,,,,,2009-10-01 00:00:00,N/A
1936,Hero of Sparta,,DSiW,Gameloft,Gameloft,,,,,,,,,,2010-05-31 00:00:00,N/A
1937,Hook,,GEN,Sony Imagesoft,Core Design Ltd.,,,,,,,,,,1992-01-01 00:00:00,N/A
1938,Hook,,GG,Sony Imagesoft,Spidersoft,,,,,,,,,,1992-01-01 00:00:00,N/A
1939,Hook,,SNES,Sony Imagesoft,Ukiyotei,,,,,,,,,,1992-01-01 00:00:00,N/A
1940,Hook,,GB,Sony Imagesoft,Ocean,,,,,,,,,,1992-01-01 00:00:00,N/A
1941,Hook,,NES,Sony Imagesoft,Ocean,,,,,,,,,,1992-04-01 00:00:00,N/A
1942,Hook,,MS,Unknown,Spidersoft,,,,,,,,,,N/A,N/A
1943,Hoppie,,PS2,Phoenix Games,Phoenix Games,,,,,,,,,,2006-01-01 00:00:00,N/A
1944,Hudson Hawk,,GB,Sony Imagesoft,Ocean,,,,,,,,,,1991-12-01 00:00:00,N/A
1945,Hudson Hawk,,NES,Sony Imagesoft,Ocean,,,,,,,,,,1992-02-01 00:00:00,N/A
1946,Hudson Selection Vol. 3: PC Genjin,,GC,Hudson Soft,RED Company,,,,,,,,,,2003-12-04 00:00:00,N/A
1947,Hudson Selection Vol. 3: PC Genjin,,PS2,Hudson Soft,RED Company,,,,,,,,,,2003-12-04 00:00:00,N/A
1948,Hudson Selection Vol. 4: Takahashi Meijin no Bouken Shima,,PS2,Hudson Soft,Hudson Soft,,,,,,,,,,2003-12-18 00:00:00,N/A
1949,Hudson Selection Vol. 4: Takahashi Meijin no Bouken Shima,,GC,Hudson Soft,Hudson Soft,,,,,,,,,,2003-12-18 00:00:00,N/A
1950,Hue,,PC,Dan Da Rocha,Dan Da Rocha,,,,,,,,,,2016-01-01 00:00:00,N/A
1951,Hunter Hunted,,PC,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,1996-11-01 00:00:00,N/A
1952,Hurricanes,,SNES,U.S. Gold,Probe Entertainment Limited,,,,,,,,,,1994-12-01 00:00:00,N/A
1953,Hurricanes,,GEN,U.S. Gold,Arc Developments,,,,,,,,,,1994-01-01 00:00:00,N/A
1954,Hyper Force,,AJ,Songbird Productions,Visual Impact,,,,,,,,,,2000-04-10 00:00:00,N/A
1955,I-Ninja,,PC,Zoo Digital Publishing,Argonaut Games,,,,,,,,,,2004-04-23 00:00:00,N/A
1956,Ice Age 2: The Meltdown,,PC,Vivendi Games,Eurocom Entertainment Software,,,,,,,,,,2006-03-14 00:00:00,N/A
1957,Ice Climber,,3DS,Nintendo,Nintendo,,,,,,,,,,2011-09-01 00:00:00,N/A
1958,Ice Climber,,VC,Nintendo,Nintendo R&D1,,6.4,,,,,,,,2007-02-12 00:00:00,N/A
1959,Ichigeki: Hagane no Hito,,PS,Bandai,Bandai,,,,,,,,,,1999-11-02 00:00:00,N/A
1960,ilomilo,,XBL,Microsoft Game Studios,Southend Interactive,,8.2,,,,,,,,2011-01-05 00:00:00,N/A
1961,Impossamole,,PCE,NEC,Gremlin Interactive,,,,,,,,,,1991-10-01 00:00:00,N/A
1962,Impossamole,,ACPC,Gremlin Graphics,Core Design,,,,,,,,,,1990-01-01 00:00:00,2018-01-06 00:00:00
1963,Impossible Mission,,VC,System 3 Arcade Software,Epyx,,,,,,,,,,2008-04-11 00:00:00,N/A
1964,Impossible Mission,,Wii,Codemasters,System 3 Software,,,,,,,,,,2007-01-01 00:00:00,N/A
1965,Impossible Mission,,MS,U.S. Gold,Epyx,,,,,,,,,,1988-01-01 00:00:00,N/A
1966,Impossible Mission,,PSN,System 3 Arcade Software,System 3 Software,,,,,,,,,,2009-10-08 00:00:00,N/A
1967,Impossible Mission,,7800,Atari,Atari,,,,,,,,,,1986-01-01 00:00:00,N/A
1968,Incantation,,SNES,Titus,Titus Software,,,,,,,,,,1996-12-01 00:00:00,N/A
1969,Indiana Jones and the Last Crusade,,GB,Ubisoft,NMS Software,,,,,,,,,,1994-01-02 00:00:00,N/A
1970,Indiana Jones and the Temple of Doom (Mindscape),,NES,Mindscape,Atari Games,,,,,,,,,,1988-12-01 00:00:00,N/A
1971,Indiana Jones and the Temple of Doom (Tengen),,NES,Tengen,Atari Games,,,,,,,,,,1988-12-01 00:00:00,N/A
1972,Indiana Jones' Greatest Adventures,,SNES,JVC,Factor 5,,,,,,,,,,1994-10-11 00:00:00,N/A
1973,Indiana Jones' Greatest Adventures,,VC,LucasArts,Factor 5,,,,,,,,,,2009-11-16 00:00:00,N/A
1974,InMomentum,,PC,Unknown,Digital Arrow,,,,,,,,,,2011-10-31 00:00:00,N/A
1975,Inside,,PS4,Playdead,Playdead,,9.0,,,,,,,,2016-08-23 00:00:00,2018-03-31 00:00:00
1976,Inside,,XOne,Playdead,Playdead,,,,,,,,,,2016-01-01 00:00:00,N/A
1977,Inside My Radio,,PC,Seaven Studio,Seaven Studio,,,,,,,,,,2020-12-31 00:00:00,N/A
1978,Inside My Radio,,XOne,Seaven Studio,Seaven Studio,,,,,,,,,,2020-12-31 00:00:00,N/A
1979,Inside My Radio,,PS4,Seaven Studio,Seaven Studio,,,,,,,,,,2020-12-31 00:00:00,N/A
1980,Inspector Gadget,,SNES,Hudson Soft,Hudson Soft,,,,,,,,,,1993-12-01 00:00:00,N/A
1981,Inspector Gadget: Advance Mission,,GBA,DreamCatcher Interactive,Magic Pockets,,6.5,,,,,,,,2001-11-29 00:00:00,N/A
1982,Inspector Gadget: Mad Robots Invasion,,PS2,Hip Interactive,Silmarils,,,,,,,,,,2003-05-22 00:00:00,N/A
1983,Inspector Gadget: Operation Madkactus,,GB,Ubisoft,RFX Interactive,,,,,,,,,,2001-03-01 00:00:00,N/A
1984,Iron Man / X-O Manowar in Heavy Metal,,GB,Acclaim Entertainment,"Realtime Associates, Inc.",,,,,,,,,,1996-08-01 00:00:00,N/A
1985,Iron Man / X-O Manowar in Heavy Metal,,SAT,Acclaim Entertainment,"Realtime Associates, Inc.",,,,,,,,,,1996-10-09 00:00:00,N/A
1986,Iron Man / X-O Manowar in Heavy Metal,,PC,Acclaim Entertainment,"Realtime Associates, Inc.",,,,,,,,,,1996-10-14 00:00:00,N/A
1987,Iron Man / X-O Manowar in Heavy Metal,,GG,Acclaim Entertainment,"Realtime Associates, Inc.",,,,,,,,,,1996-01-01 00:00:00,N/A
1988,Ironsword: Wizards & Warriors II,,NES,Acclaim Entertainment,Rare Ltd.,,,,,,,,,,1989-12-01 00:00:00,N/A
1989,J.J. & Jeff,,PCE,Hudson Soft,Hudson Soft,,,,,,,,,,1990-01-01 00:00:00,N/A
1990,J.J. & Jeff,,VC,Hudson Soft,Hudson Soft,,,,,,,,,,2007-05-28 00:00:00,N/A
1991,Jackie Chan's Action Kung Fu,,PCE,Hudson Soft,Now Production,,,,,,,,,,1992-01-01 00:00:00,N/A
1992,Jackie Chan's Action Kung Fu,,NES,Hudson Soft,Hudson Soft,,,,,,,,,,1990-12-01 00:00:00,N/A
1993,Jajamaru no Daibouken,,NES,Jaleco,Jaleco Entertainment,,,,,,,,,,1986-08-22 00:00:00,N/A
1994,Jak and Daxter: The Lost Frontier,,PSN,Sony Computer Entertainment,High Impact Games,,7.4,,,,,,,,2009-11-03 00:00:00,N/A
1995,Jake's Discount Video Game,,XBL,Microsoft,jacob aaronson,,,,,,,,,,2010-01-04 00:00:00,N/A
1996,James Bond 007: The Duel,,GEN,Domark Software,The Kremlin,,,,,,,,,,1993-01-01 00:00:00,N/A
1997,James Bond 007: The Duel,,MS,Domark Software,The Kremlin,,,,,,,,,,1993-01-01 00:00:00,N/A
1998,James Bond Jr.,,NES,THQ,Eurocom Entertainment Software,,,,,,,,,,1992-11-01 00:00:00,N/A
1999,James Bond Jr.,,SNES,THQ,Gray Matter,,,,,,,,,,1992-10-01 00:00:00,N/A
2000,James Pond 2: Codename RoboCod,,GG,U.S. Gold,Millennium,,,,,,,,,,1993-01-01 00:00:00,N/A
2001,James Pond 2: Codename RoboCod,,GEN,Electronic Arts,Millennium Interactive,,,,,,,,,,1993-08-18 00:00:00,N/A
2002,James Pond 2: Codename RoboCod,,PSN,System 3 Arcade Software,Gameware Development,,,,,,,,,,2009-07-02 00:00:00,N/A
2003,James Pond 2: Codename: Robocod,,MS,U.S. Gold,Tiertex Design Studios,,,,,,,,,,1991-01-01 00:00:00,N/A
2004,James Pond 3: Operation Starfish,,GEN,Electronic Arts,Millennium Interactive Ltd,,,,,,,,,,1993-04-09 00:00:00,N/A
2005,James Pond: Underwater Agent,,GEN,Electronic Arts,Millennium Interactive,,,,,,,,,,1991-01-01 00:00:00,N/A
2006,Jazz Jackrabbit,,PC,Epic Games,Epic MegaGames,,,,,,,,,,1994-07-30 00:00:00,N/A
2007,Jazz Jackrabbit 2,,PC,Epic Games,Epic Games,,,,,,,,,,1998-07-31 00:00:00,N/A
2008,Jelly Boy,,SNES,Ocean,Probe Entertainment Limited,,,,,,,,,,1991-01-01 00:00:00,N/A
2009,Jelly Boy,,GB,Ocean,Probe Entertainment Limited,,,,,,,,,,1991-01-01 00:00:00,N/A
2010,Jett Rocket,,WW,Shin'en,Shin'en Multimedia,,,,,,,,,,2010-06-28 00:00:00,N/A
2011,Jill of the Jungle,,PC,Epic Games,Epic Games,,,,,,,,,,1992-01-01 00:00:00,N/A
2012,Jill of the Jungle: Jill Goes Underground,,PC,Epic Games,Epic Games,,,,,,,,,,1992-01-01 00:00:00,N/A
2013,Jill of the Jungle: Jill Saves The Prince,,PC,Epic Games,Epic Games,,,,,,,,,,1992-01-01 00:00:00,N/A
2014,Jill of the Jungle: The Complete Trilogy,,PC,Epic Games,Epic Games,,,,,,,,,,1993-01-01 00:00:00,N/A
2015,Jim Power,,PCE,Micro World,Loriciels,,,,,,,,,,1993-03-19 00:00:00,N/A
2016,Jim Power: Lost Dimension in 3D,,SNES,Electro Brain,Loriciels,,,,,,,,,,1993-12-01 00:00:00,N/A
2017,Jimmy Neutron: Boy Genius,,PC,THQ,AWE Games,,,,,,,,,,2001-11-06 00:00:00,N/A
2018,Jinx,,PS,Sony Computer Entertainment,Hammerhead,,,,,,,,,,2003-01-31 00:00:00,N/A
2019,Joe & Mac: Caveman Ninja,,PC,New World Computing,Data East,,,,,,,,,,1991-01-01 00:00:00,N/A
2020,Joe & Mac,,GB,Data East,"MotiveTime, Ltd.",,,,,,,,,,1993-06-01 00:00:00,N/A
2021,Joe & Mac,,SNES,Data East,Data East,,,,,,,,,,1992-01-01 00:00:00,N/A
2022,Joe & Mac,,NES,Data East,Data East,,,,,,,,,,1991-01-01 00:00:00,N/A
2023,Joe & Mac,,GEN,Takara,Eden Entertainment Software,,,,,,,,,,1991-01-01 00:00:00,N/A
2024,Joe & Mac 2: Lost in the Tropics,,SNES,Data East,Data East,,,,,,,,,,1994-04-01 00:00:00,N/A
2025,Johnny Bazookatone,,SAT,U.S. Gold,Arc Developments,,,,,,,,,,1996-01-01 00:00:00,N/A
2026,Johnny Bazookatone,,3DO,U.S. Gold,Arc Developments,,,,,,,,,,1995-01-01 00:00:00,N/A
2027,Johnny Platform Saves Christmas,,XBL,Unknown,IshiEiketsu,,,,,,,,,,N/A,N/A
2028,Johnny Platform Saves Xmas!,,XBL,Microsoft,IshiEiketsu,,,,,,,,,,2009-12-08 00:00:00,N/A
2029,Johnny Platform's Biscuit Romp,,XBL,Microsoft,IshiEiketsu,,,,,,,,,,2008-12-26 00:00:00,N/A
2030,Journey to Silius,,NES,Sunsoft,Tokai Engineering,,,,,,,,,,1990-09-01 00:00:00,N/A
2031,Joust,,5200,Atari,Atari,,,,,,,,,,1983-01-01 00:00:00,N/A
2032,Joust,,Lynx,"Shadowsoft, Inc.","Shadowsoft, Inc.",,,,,,,,,,1992-01-01 00:00:00,N/A
2033,Joust,,PSN,Midway Games,Digital Eclipse,,,,,,,,,,2007-05-24 00:00:00,N/A
2034,Joust,,NES,HAL Laboratory,HAL Laboratory,,,,,,,,,,1988-10-01 00:00:00,N/A
2035,Joust,,7800,Atari,Atari,,,,,,,,,,1986-01-01 00:00:00,N/A
2036,Joust,,XBL,Midway Games,Digital Eclipse,,7.4,,,,,,,,2005-11-22 00:00:00,N/A
2037,Judge Dredd,,GEN,Acclaim Entertainment,Probe Entertainment Limited,,,,,,,,,,1995-01-01 00:00:00,N/A
2038,Judge Dredd,,GB,Acclaim Entertainment,Probe Entertainment Limited,,,,,,,,,,1995-01-02 00:00:00,N/A
