Rank,Name,Genre,Platform,Publisher,Developer,Vgchartz_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Release_Date,Last_Update
2037,Albion,,PC,Blue Byte,Blue Byte Software GmbH,,,,,,,,,,1996-08-31 00:00:00,N/A
2038,Alcahest,,SNES,Square,HAL Laboratory,,,,,,,,,,1993-12-17 00:00:00,N/A
2039,Alganon,,PC,Unknown,Quest Online,,,,,,,,,,2010-03-01 00:00:00,N/A
2040,Alien Breed 2: Assault,,PSN,Team17 Software,Team17 Software,,,,,,,,,,2010-12-07 00:00:00,N/A
2041,Alien Fires: 2199 AD,,PC,Unknown,Jagware,,,,,,,,,,N/A,N/A
2042,Alien Syndrome,,PSN,Sega,Totally Games,,4.9,,,,,,,,2009-09-30 00:00:00,N/A
2043,All Points Bulletin,,X360,Unknown,Realtime Worlds,,,,,,,,,,N/A,N/A
2044,All Points Bulletin,,PS3,Unknown,Realtime Worlds,,,,,,,,,,N/A,N/A
2045,Allods Online,,PC,Unknown,Astrum Nival,,6.0,,,,,,,,N/A,N/A
2046,Alnam no Tsubasa: Shouchiri no Sora no Achira e,,PS,Right Stuff,Right Stuff,,,,,,,,,,1997-12-25 00:00:00,N/A
2047,Alshark,,SCD,Unknown,Popcorn,,,,,,,,,,1993-11-26 00:00:00,N/A
2048,Alternate Reality: The City,,PC,Unknown,Paradise Programming,,,,,,,,,,1986-01-01 00:00:00,N/A
2049,Altis Gates,,PC,IGG,IGG.com,,,,,,,,,,2010-02-01 00:00:00,N/A
2050,Alundra,,PSN,Sony Computer Entertainment,Matrix Software,,,,,,,,,,2010-10-12 00:00:00,N/A
2051,Amphibian Man,,PS3,Unknown,KDV Games,,,,,,,,,,2020-12-31 00:00:00,N/A
2052,An Elder Scrolls Legend: Battlespire,,PC,Bethesda Softworks,Bethesda Softworks,,6.7,,,,,,,,1997-11-30 00:00:00,N/A
2053,Anarchy Online,,PC,Funcom,Funcom,,,,,,,,,,2001-01-26 00:00:00,N/A
2054,Anarchy Online: Alien Invasion,,PC,Funcom,Funcom,,,,,,,,,,2004-08-31 00:00:00,N/A
2055,Anarchy Online: Lost Eden,,PC,Funcom,Funcom,,,,,,,,,,2006-12-14 00:00:00,N/A
2056,Anarchy Online: Shadowlands,,PC,Funcom,Funcom,,,,,,,,,,2003-09-08 00:00:00,N/A
2057,Anarchy Online: The Notum Wars,,PC,Funcom,Funcom,,,,,,,,,,2002-11-23 00:00:00,N/A
2058,Ancient Domains of Mystery,,PC,Unknown,Thomas Biskup,,,,,,,,,,1994-01-01 00:00:00,N/A
2059,Ancient Land of Ys,,PC,Broderbund,Unlimited Software Inc.,,,,,,,,,,1989-01-01 00:00:00,N/A
2060,Ancient Roman: Power of Dark Side,,PS,Nihon System,Nihon Systems,,,,,,,,,,1998-04-23 00:00:00,N/A
2061,Angband,,PC,Unknown,Andrew Sidwell,,,,,,,,,,1996-08-06 00:00:00,N/A
2062,Angel Senki,,PSN,Q Entertainment,Q Entertainment,,,,,,,,,,2009-09-16 00:00:00,N/A
2063,Angel Senki,,PS3,Q Entertainment,Q Entertainment,,,,,,,,,,2011-07-07 00:00:00,N/A
2064,Angel's Feather,,PC,Studio e-go,Studio e-go,,,,,,,,,,2003-04-25 00:00:00,N/A
2065,Angel's Feather,,PS2,KID,KID Corporation,,,,,,,,,,2004-03-11 00:00:00,N/A
2066,Angel's Feather: Kohaku no Hitomi,,PC,Studio e-go,Studio e-go,,,,,,,,,,2005-07-29 00:00:00,N/A
2067,Angel's Feather: Kuro no Zanei,,PS2,GN Software,GN Software,,,,,,,,,,2005-06-30 00:00:00,N/A
2068,Angelique Duet,,DS,KOEI,Koei,,,,,,,,,,2006-04-06 00:00:00,N/A
2069,Angelique Tenkuu no Requiem,,PS,KOEI,Koei,,,,,,,,,,1999-02-04 00:00:00,N/A
2070,Angelique Tenkuu no Requiem,,PCFX,KOEI,Koei,,,,,,,,,,1998-04-02 00:00:00,N/A
2071,Angels Online,,PC,IGG,UserJoy Technology,,,,,,,,,,2007-01-01 00:00:00,N/A
2072,Animal Breeder 3,,GB,J-Wing,J-Wing,,,,,,,,,,1999-06-24 00:00:00,N/A
2073,Animal Breeder 4,,GB,J-Wing,J-Wing,,,,,,,,,,2001-01-01 00:00:00,N/A
2074,Animastar,,DC,Aki Corp.,Aki Corporation,,,,,,,,,,2000-06-15 00:00:00,N/A
2075,Animastar GB,,GB,Media Factory,Aki Corporation,,,,,,,,,,2001-03-30 00:00:00,N/A
2076,Anonymous Notes Chapter 1: From the Abyss,,DSiW,Sonic Powered,Sonic Powered,,,,,,,,,,2011-04-04 00:00:00,N/A
2077,Anonymous Notes Chapter 2: From the Abyss,,DSiW,Sonic Powered,Sonic Powered,,,,,,,,,,2011-05-02 00:00:00,N/A
2078,Another Bible,,GB,Atlus,Atlus Co.,,,,,,,,,,1995-03-03 00:00:00,N/A
2079,Anthem,,PC,Electronic Arts,BioWare Corp.,,,,,,,,,,2019-02-22 00:00:00,2018-06-10 00:00:00
2080,Anthem,,PS4,Electronic Arts,BioWare Corp.,,,,,,,,,,2019-02-22 00:00:00,2018-06-10 00:00:00
2081,Anthem,,XOne,Electronic Arts,BioWare Corp.,,,,,,,,,,2019-02-22 00:00:00,2018-06-10 00:00:00
2082,Antiquia Lost,,And,Kemco,Exe Create Inc.,,,,,,,,,,2016-08-04 00:00:00,2018-08-18 00:00:00
2083,Anvil of Dawn,,PC,New World Computing,DreamForge,,,,,,,,,,1995-10-31 00:00:00,N/A
2084,Ape Quest,,PSN,Sony Computer Entertainment,Shift,,7.0,,,,,,,,2008-01-10 00:00:00,N/A
2085,Aphelion,,XBL,Unknown,lunatic studios,,,,,,,,,,N/A,N/A
2086,Aphelion 2,,XBL,Unknown,lunatic studios,,,,,,,,,,N/A,N/A
2087,Aphelion Episode One: Graves of Earth,,XBL,Microsoft,lunatic studios,,,,,,,,,,2010-07-08 00:00:00,N/A
2088,Aphelion Episode Two: Wings of Omega,,XBL,Microsoft,lunatic studios,,,,,,,,,,2010-12-19 00:00:00,N/A
2089,Apocalypse: Desire Next,,X360,Idea Factory,Neverland,,,,,,,,,,2007-11-29 00:00:00,N/A
2090,Arc the Lad,,PSN,Sony Computer Entertainment,G-Craft,,,,,,,,,,2010-10-12 00:00:00,N/A
2091,Arc the Lad Collection,,PS,Working Designs,ARC Entertainment,,,,,,,,,,2002-04-18 00:00:00,N/A
2092,Arc the Lad II,,PSN,Sony Computer Entertainment,ARC Entertainment,,,,,,,,,,2010-11-23 00:00:00,N/A
2093,Arc the Lad III,,PSN,Sony Computer Entertainment,ARC Entertainment,,,,,,,,,,2011-01-04 00:00:00,N/A
2094,Arc the Lad: Kijin Fukkatsu,,WS,Bandai,Bandai,,,,,,,,,,2002-07-04 00:00:00,N/A
2095,Arcana,,SNES,HAL Laboratory,HAL Laboratory,,,,,,,,,,1992-05-01 00:00:00,N/A
2096,Archangel,,PC,Fishtank Interactive,Metropolis Software,,,,,,,,,,2002-11-19 00:00:00,N/A
2097,ArchLord,,PC,Codemasters,nhm Games,,,,,,,,,,2006-10-03 00:00:00,N/A
2098,Archlord 2,,PC,Webzen,Webzen,,,,,,,,,,2015-01-01 00:00:00,N/A
2099,Arcus 1-2-3,,SCD,Wolf Team,Wolf Team,,,,,,,,,,1993-07-23 00:00:00,N/A
2100,Arcus Odyssey,,GEN,Renovation,Wolf Team,,,,,,,,,,1991-01-01 00:00:00,N/A
2101,Arcus Odyssey,,SNES,Unknown,Wolf Team,,,,,,,,,,N/A,N/A
2102,Aretha,,GB,Yanoman,Yanoman,,,,,,,,,,1990-11-16 00:00:00,N/A
2103,Aretha,,SNES,Yanoman,Yanoman,,,,,,,,,,1993-11-26 00:00:00,N/A
2104,Aretha II,,GB,Yanoman,Yanoman,,,,,,,,,,1991-09-27 00:00:00,N/A
2105,Aretha II: Ariel no Fushigi na Tabi,,SNES,Yanoman,Japan Art Media (JAM),,,,,,,,,,1994-12-02 00:00:00,N/A
2106,Aretha III,,GB,Yanoman,Yanoman,,,,,,,,,,1992-10-16 00:00:00,N/A
2107,Arle no Bouken: Mahou no Jewel,,GB,Compile,Compile,,,,,,,,,,2000-03-31 00:00:00,N/A
2108,Arms' Heart,,PSN,Hamster Corporation,Hamster Corporation,,,,,,,,,,2010-11-25 00:00:00,N/A
2109,Arms' Heart,,PSP,Hamster Corporation,Hamster Corporation,,,,,,,,,,2010-11-25 00:00:00,N/A
2110,Arubarea no Otome: Uruwashi no Seishikitachi,,PSN,Sony Computer Entertainment,NCS,,,,,,,,,,2009-05-13 00:00:00,N/A
2111,Arubarea no Otome: Uruwashi no Seishikitachi,,PS,NCS,NCS,,,,,,,,,,1998-10-08 00:00:00,N/A
2112,Ascend: Hand of Kul,,X360,Signal Studios,Signal Studios,,,,,,,,,,2013-09-25 00:00:00,2018-01-06 00:00:00
2113,Asda 2,,PC,Unknown,MaxOn Soft,,,,,,,,,,1970-01-01 00:00:00,N/A
2114,Asda Story,,PC,Unknown,MaxOn Soft,,,,,,,,,,2008-08-05 00:00:00,N/A
2115,Asheron's Call,,PC,Microsoft,Turbine Inc.,,,,,,,,,,1999-10-31 00:00:00,N/A
2116,Asheron's Call 2: Fallen Kings,,PC,Microsoft Game Studios,Turbine Inc.,,,,,,,,,,2002-11-20 00:00:00,2018-11-14 00:00:00
2117,Asheron's Call 2: Legions,,PC,Turbine Inc.,Turbine Inc.,,,,,,,,,,2005-05-04 00:00:00,N/A
2118,Asheron's Call Dark Majesty,,PC,Microsoft,Turbine Inc.,,,,,,,,,,2001-11-04 00:00:00,N/A
2119,Asheron's Call: Throne of Destiny,,PC,Turbine Inc.,Turbine Inc.,,,,,,,,,,2005-07-18 00:00:00,N/A
2120,Astonishia Story,,PSN,Ubisoft,Sonnori,,4.8,,,,,,,,2010-01-07 00:00:00,N/A
2121,Astonishia Story,,PC,Unknown,Sonnori,,,,,,,,,,1994-07-01 00:00:00,N/A
2122,Astonishia Story: Forgotten Saga,,PC,Unknown,Phantagram,,,,,,,,,,1997-11-01 00:00:00,N/A
2123,Asuncia: Matsue no Jubaku,,PS,Xing Entertainment,Xing Entertainment,,,,,,,,,,1997-11-27 00:00:00,N/A
2124,Aura 2,,PC,Unknown,JoWooD Entertainment,,,,,,,,,,N/A,N/A
2125,Aura Battler Dunbine,,PS,Bandai,Bandai,,,,,,,,,,2000-03-04 00:00:00,N/A
2126,Aurora Blade,,PC,IGG,Aurora Blade Inc.,,,,,,,,,,2009-12-10 00:00:00,N/A
2127,Aurora Quest: Otaku no Seiza in Another World,,PCE,Pack-In-Video,Pack-In-Video,,,,,,,,,,1993-12-10 00:00:00,N/A
2128,Auto Assault,,PC,NCSoft,NetDevil,,,,,,,,,,2006-04-13 00:00:00,N/A
2129,Auto Duel,,PC,Origin Systems,MicroMagic,,,,,,,,,,1985-01-01 00:00:00,N/A
2130,Autoduel,,PC,Origin Systems,MicroMagic,,,,,,,,,,1985-01-01 00:00:00,N/A
2131,Avalis Dungeon,,XBL,Microsoft,Team Shuriken,,,,,,,,,,2011-02-21 00:00:00,N/A
2132,Avalis Dungeon 2,,XBL,Microsoft,Team Shuriken,,,,,,,,,,2011-09-13 00:00:00,N/A
2133,Avatar Adventurers Online,,XBL,Microsoft,Squarebananas,,,,,,,,,,2011-02-13 00:00:00,N/A
2134,Avatar Fantasy RPG,,XBL,Microsoft,AwesomeGamesStudio,,,,,,,,,,2011-06-01 00:00:00,N/A
2135,Avatar Legends,,XBL,Microsoft,Barkers Crest,,,,,,,,,,2011-05-26 00:00:00,N/A
2136,Avencast: Rise of the Mage,,PC,Lighthouse Interactive,ClockStoneSoftware,,7.3,,,,,,,,2007-11-08 00:00:00,N/A
2137,Avernum,,PC,Spiderweb Software,Spiderweb Software,,,,,,,,,,2000-01-01 00:00:00,N/A
2138,Avernum 2,,PC,Spiderweb Software,Spider Web Software,,,,,,,,,,2001-01-01 00:00:00,N/A
2139,Avernum 3,,PC,Spiderweb Software,Spider Web Software,,,,,,,,,,2002-01-01 00:00:00,N/A
2140,Avernum 4,,PC,Spiderweb Software,Spider Web Software,,,,,,,,,,2006-03-02 00:00:00,N/A
2141,Avernum 5,,PC,Spiderweb Software,Spider Web Software,,,,,,,,,,2008-02-18 00:00:00,N/A
2142,Avernum 6,,PC,Spiderweb Software,Spiderweb Software,,,,,,,,,,2010-02-26 00:00:00,N/A
2143,Azure Dreams,,GB,Konami,KCE Nagoya,,,,,,,,,,1999-01-01 00:00:00,N/A
2144,B-Daman Baku Gaiden V: Final Mega Tune,,GB,Media Factory,Media Factory,,,,,,,,,,2000-02-04 00:00:00,N/A
2145,B-Daman Baku Gaiden: Victory e no Michi,,GB,Media Factory,Media Factory,,,,,,,,,,1999-01-29 00:00:00,N/A
2146,Back to Stone,,GBA,O~3 Entertainment,Hidden Floor,,5.5,,,,,,,,2006-12-15 00:00:00,N/A
2147,Bad Blood,,PC,Origin Systems,Origin,,,,,,,,,,1990-01-01 00:00:00,N/A
2148,Bahamut Lagoon,,VC,Square Enix,SquareSoft,,,,,,,,,,2009-09-29 00:00:00,N/A
2149,Bakuchou Retrieve Master,,GB,Konami,Konami,,,,,,,,,,1998-10-15 00:00:00,N/A
2150,Bakukyuu Renpatsu!! Super B-Daman Gekitan! Rising Valkyrie!,,GB,Takara,Alpha Unit,,,,,,,,,,2000-03-24 00:00:00,N/A
2151,Bakumatsu Korinden Oni,,SNES,Banpresto,Pandora Box,,,,,,,,,,1996-02-02 00:00:00,N/A
2152,Bakumatsu Revolution,,PSN,Acquire,Acquire,,,,,,,,,,2010-06-25 00:00:00,N/A
2153,Baldur's Gate II: The Collection,,PC,Interplay,Interplay,,,,,,,,,,2003-08-01 00:00:00,N/A
2154,Baldur's Gate: 4 in 1 Boxset,,PC,Atari,BioWare Corporation,,,,,,,,,,2006-06-08 00:00:00,N/A
2155,Balrog Sampler,,PC,Unknown,Chameleon Software,,,,,,,,,,N/A,N/A
2156,Barcode Taisen Bardigun,,GB,Tamsoft,GRC,,,,,,,,,,1998-12-11 00:00:00,N/A
2157,Bardysh,,PS,Imadio,Imadio,,,,,,,,,,1999-07-22 00:00:00,N/A
2158,Baroque,,PS,Sting,Sting,,,,,,,,,,1999-10-28 00:00:00,N/A
2159,Baroque,,SAT,Sting,Sting,,,,,,,,,,1998-05-21 00:00:00,N/A
2160,Baroque Syndrome,,PS,Sting,Sting,,,,,,,,,,2000-07-27 00:00:00,N/A
2161,Bastion,,XBL,Warner Bros. Interactive Entertainment,Supergiant Games,8.6,9.0,,,,,,,,2011-07-20 00:00:00,N/A
2162,Baten Kaitos Origins,,DS,Unknown,Namco Bandai Games,,,,,,,,,,1970-01-01 00:00:00,N/A
2163,Battle Konchuuden,,PS,Jaleco,Jaleco,,,,,,,,,,1999-01-21 00:00:00,N/A
2164,Battle Mages: Sign of Darkness,,PC,Buka Entertainment,Targem Games,,,,,,,,,,2006-04-13 00:00:00,2018-07-19 00:00:00
2165,Battle Master,,GEN,Arena Entertainment,Mirrorsoft,,,,,,,,,,1991-01-01 00:00:00,N/A
2166,BattleKnight,,PC,Unknown,Gameforge Productions GmbH,,,,,,,,,,N/A,N/A
2167,Battlestar Galactica Online,,PC,Unknown,Artplant,,,,,,,,,,2011-02-08 00:00:00,N/A
2168,BattleTech: The Crescent Hawk's Inception,,PC,Infocom,Westwood Associates,,,,,,,,,,1988-11-01 00:00:00,N/A
2169,BattleTech: The Crescent Hawks' Revenge,,PC,Infocom,Westwood Associates,,,,,,,,,,1990-01-01 00:00:00,N/A
2170,Bealphareth,,PS,Sony Computer Entertainment,SCEI,,,,,,,,,,2000-09-28 00:00:00,N/A
2171,Beggar Prince,,GEN,Super Fighter Team,C&E Inc.,,,,,,,,,,1996-05-22 00:00:00,N/A
2172,Benkei Gaiden,,PCE,Sunsoft,SunSoft,,,,,,,,,,1989-12-22 00:00:00,N/A
2173,Benkei Gaiden,,PSN,Hudson Soft,SunSoft,,,,,,,,,,2010-12-15 00:00:00,N/A
2174,Benkei Gaiden,,VC,Sunsoft,SunSoft,,,,,,,,,,2007-04-17 00:00:00,N/A
2175,Benkei Gaiden: Suna no Shou,,SNES,Sunsoft,SunSoft,,,,,,,,,,1992-12-11 00:00:00,N/A
2176,Betrayal at Krondor,,PC,Sierra Entertainment,Dynamix,,,,,,,,,,1993-06-22 00:00:00,N/A
2177,Betrayal in Antara,,PC,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,1997-07-31 00:00:00,N/A
2178,Beyond Oasis,,VC,Sega,Sega,,,,,,,,,,2007-03-19 00:00:00,N/A
2179,Beyond Oasis,,VC,Sega,Ancient,,7.8,,,,,,,,2007-03-19 00:00:00,N/A
2180,Bikkuri! Dokkiri! Mahou no Pen,,DS,Unknown,Global A Entertainment,,,,,,,,,,N/A,N/A
2181,BikkuriMan 2000 Charging Card GB,,GB,Imagineer,Imagineer,,,,,,,,,,2000-06-10 00:00:00,N/A
2182,BikkuriMan World: Gekitou Sei Senshi,,NES,Hudson Soft,Hudson Soft,,,,,,,,,,1990-07-27 00:00:00,N/A
2183,BioShock & The Elder Scrolls IV: Oblivion Bundle,,X360,Take-Two Interactive,2K Games   /  Bethesda Softworks,,,,,,,,,,2009-07-07 00:00:00,N/A
2184,BioShock & The Elder Scrolls IV: Oblivion Bundle,,PC,Take-Two Interactive,2K Games   /  Bethesda Softworks,,,,,,,,,,2009-07-07 00:00:00,N/A
2185,Bishoujo Senshi Sailormoon: Another Story,,SNES,Angel Studios,Angel Studios,,,,,,,,,,1995-09-22 00:00:00,N/A
2186,Blackstone - Part One,,XBL,Microsoft,Battenberg Software,,,,,,,,,,2011-07-13 00:00:00,N/A
2187,Blade & Soul,,PC,Unknown,Team Bloodlust,,,,,,,,,,N/A,N/A
2188,Blade Arts: Tasogare no Miyako R'lyeh,,PS,Enix,Enix Corporation,,,,,,,,,,2000-09-28 00:00:00,N/A
2189,Blade Dancer: Lineage of Light,,PSN,NIS America,Hit Maker,,,,,,,,,,2009-09-30 00:00:00,N/A
2190,Blades of Avernum,,PC,Spiderweb Software,Spiderweb Software,,,,,,,,,,2004-06-09 00:00:00,N/A
2191,Blaze & Blade Busters,,PS,T&E Soft,Tikipod,,,,,,,,,,1998-09-23 00:00:00,N/A
2192,Blaze & Blade: Eternal Quest,,PS,FunSoft,Tikipod,,,,,,,,,,1998-06-01 00:00:00,N/A
2193,Blaze & Blade: Eternal Quest,,PC,SouthPeak Interactive,Tikipod,,,,,,,,,,2000-01-31 00:00:00,N/A
2194,Blaze Union: Story to Reach the Future,,PSN,Sting,Sting,,,,,,,,,,2010-05-27 00:00:00,N/A
2195,Blazing Souls: Accelerate,,PSN,Aksys Games,Neverland Company,,,,,,,,,,2010-10-19 00:00:00,N/A
2196,Blend X Brand,,PS,Tonkin House,Tonkin House,,,,,,,,,,2000-06-29 00:00:00,N/A
2197,Blood Omen: Legacy of Kain,,PSN,Sony Computer Entertainment,Silicon Knights,,,,,,,,,,2009-09-10 00:00:00,N/A
2198,Blood Omen: Legacy of Kain,,PC,Activision,Silicon Knights,,,,,,,,,,1997-08-31 00:00:00,N/A
2199,Bloody Vampire,,3DS,Agetec,SilverStar,,,,,,,,,,2013-01-31 00:00:00,N/A
2200,BloodyCheckers,,XBL,Microsoft,kerry,,,,,,,,,,2011-06-20 00:00:00,N/A
2201,Blue Almanac,,GEN,Unknown,Hot B,,,,,,,,,,2020-12-31 00:00:00,N/A
2202,Blue Angelo: Angels from the Shrine,,GBA,Shibuya Interactive,Virtual Spaghetti,,,,,,,,,,2005-02-02 00:00:00,N/A
2203,Blue Breaker,,SAT,Human Entertainment,Human Club,,,,,,,,,,1997-11-27 00:00:00,N/A
2204,Blue Breaker Burst: Bishou o Anata to,,PS,Human Entertainment,HuneX,,,,,,,,,,1998-07-23 00:00:00,N/A
2205,Blue Breaker Burst: Egao no Asuni,,PS,Human Entertainment,HuneX,,,,,,,,,,1998-10-09 00:00:00,N/A
2206,Blue Breaker: Egao no Yakusoku,,PS,Human Entertainment,Human Club,,,,,,,,,,1997-12-25 00:00:00,N/A
2207,Blue Forest Story: Kaze no Fuuin,,3DO,Right Stuff,Right Stuff,,,,,,,,,,1996-04-26 00:00:00,N/A
2208,Blue Forest Story: Kaze no Fuuin,,PS,Right Stuff,Right Stuff,,,,,,,,,,1996-12-06 00:00:00,N/A
2209,Blue Wing Blitz,,WS,Square,SquareSoft,,,,,,,,,,2001-07-05 00:00:00,N/A
2210,Boboboubo Boubobo Dassutsu! Hajike Royale,,GC,Hudson Soft,Hudson Soft,,,,,,,,,,2005-03-17 00:00:00,N/A
2211,Boboboubo Boubobo: 9 Kiwame Senshi Gyagu Yuugou,,GBA,Hudson Soft,Hudson Soft,,,,,,,,,,2004-03-25 00:00:00,N/A
2212,Body Conquest II,,PCE,Unknown,Hacker International,,,,,,,,,,1993-01-01 00:00:00,N/A
2213,Boku mo Sekai o Sukuitai: Battle Tournament,,WW,Poisoft,Poisoft,,,,,,,,,,2010-11-02 00:00:00,N/A
2214,Bomberman Jetters: Densetsu no Bomberman,,GBA,Hudson Soft,AI,,,,,,,,,,2002-10-24 00:00:00,N/A
2215,Bomberman Quest,,GB,Electro Brain,Hudson Soft,,,,,,,,,,1999-11-01 00:00:00,N/A
2216,Bonded Realities,,XBL,Microsoft,MikeVentron,,,,,,,,,,2011-01-26 00:00:00,N/A
2217,Bouken Jidai Katsugeki: Goemon,,PS2,Konami,Konami Computer Entertainment Kobe,,,,,,,,,,2000-12-21 00:00:00,N/A
2218,Bouken Yuuki PlaStar World: Densetsu no PlaStar Gate EX,,GBA,Takara,Takara,,,,,,,,,,2003-12-04 00:00:00,N/A
2219,Bouken Yuuki PlaStar World: Densetsu no Plasto Gate,,GBA,Takara,Takara,,,,,,,,,,2003-04-24 00:00:00,N/A
2220,Bouken-Ou Beet: Busters Road,,GBA,Bandai,Bandai,,,,,,,,,,2005-01-20 00:00:00,N/A
2221,Bouken-Ou Beet: Darkness Century,,PS2,Bandai,Shade,,,,,,,,,,2005-04-28 00:00:00,N/A
2222,Bouken-Ou Beet: Vandal vs. Busters,,DS,Bandai,Bandai,,,,,,,,,,2005-12-22 00:00:00,N/A
2223,Boundary Gate: Daughter of Kingdom,,PCFX,NEC,Pack-In-Video,,,,,,,,,,1997-01-24 00:00:00,N/A
2224,Boundary Gate: Daughter of Kingdom,,PS,Victor Interactive,Victor Interactive Software,,,,,,,,,,1997-07-17 00:00:00,N/A
2225,BoundlessPlanet,,PC,Unknown,BoundlessPlanet,,,,,,,,,,2006-11-01 00:00:00,N/A
2226,Bounty Sword,,SNES,Pioneer LDC,ITL,,,,,,,,,,1995-09-08 00:00:00,N/A
2227,Bounty Sword: Double Edge,,PS,Pioneer LDC,Pioneer LDC,,,,,,,,,,1998-07-30 00:00:00,N/A
2228,Bounty Swords First,,PSN,Hamster Corporation,Pioneer LDC,,,,,,,,,,2011-04-13 00:00:00,N/A
2229,Bounty Swords First,,PS,Pioneer LDC,Pioneer LDC,,,,,,,,,,1997-06-06 00:00:00,N/A
2230,Brain Lord,,SNES,Enix,Produce!,,,,,,,,,,1994-08-01 00:00:00,N/A
2231,Brandish,,PCE,NEC Interchannel,Nihon Falcom Corporation,,,,,,,,,,1994-06-17 00:00:00,N/A
2232,Brandish,,SNES,KOEI,Nihon Falcom Corporation,,,,,,,,,,1995-02-01 00:00:00,N/A
2233,Brandish 2 Expert,,SNES,KOEI,Nihon Falcom Corporation,,,,,,,,,,1996-03-15 00:00:00,N/A
2234,Brandish 2: The Planet Buster,,SNES,KOEI,Nihon Falcom Corporation,,,,,,,,,,1995-08-11 00:00:00,N/A
2235,Brandish 3: Spirit of Balcan,,PC,Falcom Corporation,Nihon Falcom Corporation,,,,,,,,,,1994-01-01 00:00:00,N/A
2236,Brandish 4: VT,,PC,Falcom Corporation,Nihon Falcom Corporation,,,,,,,,,,1996-01-01 00:00:00,N/A
2237,Brandish: The Dark Revenant,,PSN,Falcom Corporation,Nihon Falcom Corporation,,,,,,,,,,2010-12-16 00:00:00,N/A
2238,Brave Fencer Musashi,,PSN,Square,SquareSoft,,,,,,,,,,2008-07-09 00:00:00,N/A
2239,Brave Prove,,PS,Data East,Data East,,,,,,,,,,1998-04-16 00:00:00,N/A
2240,Brave Saga 2,,PS,Takara,Takara,,,,,,,,,,2000-05-02 00:00:00,N/A
2241,Brave Saga Shinshou Astaria,,GB,Takara,Takara,,,,,,,,,,2001-01-26 00:00:00,N/A
2242,Brave Story: New Traveler,,PSN,Xseed Games,Game Republic,,7.5,,,,,,,,2009-07-29 00:00:00,N/A
2243,Brave Story: Wataru no Bouken,,PS2,Sony Computer Entertainment,SIMS,,,,,,,,,,2006-07-06 00:00:00,N/A
2244,Brave Trials,,And,IGG.com,IGG.com,,,,,,,,,,2014-08-06 00:00:00,N/A
2245,Bravely Default: Praying Brage,,PC,Square Enix,NHN Japan Corp.,,,,,,,,,,2012-11-01 00:00:00,N/A
2246,Breath of Death VII: The Beginning,,XBL,Zeboyd Games,RainbowDespair,,,,,,,,,,2011-04-22 00:00:00,N/A
2247,Breath of Death VII: The Beginning,,PC,Zeboyd Games,Zeboyd Games,,,,,,,,,,2011-07-13 00:00:00,N/A
2248,Breath of Fire,,SNES,Square,Capcom,,9.0,,,,,,,,1994-10-10 00:00:00,N/A
2249,Breath of Fire 4,,PSN,Unknown,Capcom,,,,,,,,,,N/A,N/A
2250,Breath of Fire II,,VC,Capcom,Capcom,,,,,,,,,,2007-08-27 00:00:00,N/A
2251,Breath of Fire III,,PSN,Capcom,Capcom,,6.0,,,,,,,,2009-11-26 00:00:00,N/A
2252,Breath of Fire IV,,PSN,Sony Computer Entertainment,Capcom,,,,,,,,,,2011-08-16 00:00:00,N/A
2253,Breath of Fire IV,,PC,Capcom,Capcom,,,,,,,,,,2003-09-10 00:00:00,N/A
2254,Brightis,,PS,Sony Computer Entertainment,ARC Entertainment,,,,,,,,,,1999-10-14 00:00:00,N/A
2255,Broken Circle,,GBA,Unknown,7Raven Studios,,,,,,,,,,N/A,N/A
2256,Buck Rogers: Countdown to Doomsday,,PC,SSI,SSI,,,,,,,,,,1990-01-01 00:00:00,N/A
2257,Buck Rogers: Countdown to Doomsday,,GEN,Electronic Arts,SSI,,,,,,,,,,1991-01-01 00:00:00,N/A
2258,Burai: Hachigyoku no Yuushi Densetsu,,SCD,Sega,Pandora Box,,,,,,,,,,1992-09-11 00:00:00,N/A
2259,Busin 0: Wizardry Alternative Neo,,PS2,Atlus,Racjin,,,,,,,,,,2003-11-13 00:00:00,N/A
2260,Cabal Online,,PC,Unknown,ESTsoft Corp.,,,,,,,,,,N/A,N/A
2261,Cadash,,VC,Taito,ITL,,,,,,,,,,2008-11-11 00:00:00,N/A
2262,Cadash,,PCE,Working Designs,ITL,,,,,,,,,,1991-01-01 00:00:00,N/A
2263,Call For Heroes: Pompolic Wars,,Wii,Unknown,Quotix Software,,,,,,,,,,2020-12-31 00:00:00,N/A
2264,Call of Gods,,PC,Unknown,Boyojoy Network,,,,,,,,,,2011-11-16 00:00:00,N/A
2265,Card of Destiny: Hikari to Yami no Tougoumono,,DC,Abel,Abel Software,,,,,,,,,,2002-03-28 00:00:00,N/A
2266,CardCaptor Sakura: Sakura to Fushigi na Clow Cards,,WS,Bandai,SIMS,,,,,,,,,,1999-12-02 00:00:00,N/A
2267,Caribbean!,,PC,Snowbird Game Studios,Snowbird Game Studios,,,,,,,,,,2015-02-20 00:00:00,N/A
2268,Casper (GBC),,GB,Interplay,G3 Interactive,,,,,,,,,,2000-05-01 00:00:00,N/A
2269,Cave Noire,,GB,Konami,Konami,,,,,,,,,,1991-04-19 00:00:00,N/A
